id_aluno,etapa_ensino,evasao,idade,sexo,estudante_nis,informou_nome_mae,informou_nome_pai,possui_deficiencia,raca_cor,tipo_localizacao_endereco_estudante,situacao_consolidada_no_ano,repetente,frequencia_escolar,notas_medias,nivel_socioeconomico,renda_familiar,distancia_da_escola_km,trabalha,problemas_de_saude,gravidez_na_adolescencia,necessita_assistencia_social,infraestrutura_escolar,pontuacao_risco,evasao_confirmada
7317,1° EF,False,16,Masculino,False,True,True,False,Branca,Urbana,Reprovado,False,89.7,6.6,Baixo,5540.26,1.7,False,False,False,True,Boa,0.31779053084648495,True
7318,8° EF,False,16,Feminino,False,True,False,False,Parda,Urbana,Evadido,False,95.8,7.5,Alto,4824.86,2.6,False,False,False,False,Regular,0.20946915351506462,False
7319,6° EF,False,18,Feminino,True,True,True,False,Parda,Urbana,Aprovado,True,78.7,6.1,Baixo,7449.49,2.3,False,False,False,False,Boa,0.43256814921090386,False
7320,3° EM,False,11,Feminino,False,True,False,True,Parda,Urbana,Reprovado,False,94.0,9.5,Médio,7292.96,1.8,False,False,False,False,Regular,0.07890961262553803,False
7321,3° EF,False,15,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,71.5,8.6,Alto,1240.34,2.7,False,False,False,False,Ruim,0.30487804878048785,True
7322,7° EF,False,17,Masculino,False,True,False,True,Parda,Urbana,Reprovado,False,97.6,4.6,Muito baixo,2349.02,3.0,False,True,True,False,Boa,0.4045911047345768,False
7323,6° EF,False,10,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,80.4,9.7,Médio,4038.99,0.1,False,False,False,False,Boa,0.16212338593974177,False
7324,9° EF,False,14,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,94.4,8.0,Médio,6502.53,3.6,False,False,False,False,Ruim,0.18364418938307028,False
7325,1° EF,False,18,Feminino,True,True,True,False,Amarela,Urbana,Aprovado,True,74.2,6.7,Baixo,2971.42,0.8,False,True,False,False,Boa,0.42180774748923955,True
7326,3° EF,False,6,Feminino,True,True,True,False,Parda,Rural,Reprovado,False,84.0,8.8,Médio,3713.9,2.6,False,False,False,True,Boa,0.20086083213773312,False
7327,3° EF,False,11,Feminino,True,True,True,False,Branca,Urbana,Aprovado,False,90.8,6.0,Médio,4824.86,1.7,True,False,False,False,Regular,0.3529411764705883,False
7328,9° EF,False,10,Masculino,False,True,False,True,Parda,Urbana,Aprovado,True,91.4,6.5,Muito baixo,5841.58,3.3,False,False,False,False,Boa,0.3127690100430416,False
7329,3° EF,False,10,Feminino,True,True,False,False,Parda,Rural,Aprovado,False,92.2,3.9,Médio,8331.95,2.7,True,False,False,False,Regular,0.4935437589670014,True
7330,7° EF,False,9,Feminino,False,True,True,False,Parda,Urbana,Reprovado,False,84.6,9.0,Médio,7556.99,2.6,False,False,False,False,Ruim,0.18220946915351513,True
7331,3° EF,False,9,Masculino,False,True,True,True,Parda,Urbana,Aprovado,False,91.5,4.1,Baixo,4004.45,2.2,False,False,False,False,Regular,0.4842180774748925,False
7332,2° EM,False,15,Feminino,False,True,False,False,Branca,Urbana,Aprovado,False,86.4,6.9,Médio,7264.69,1.5,False,True,False,False,Ruim,0.31994261119081774,True
7333,3° EM,False,8,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,89.4,4.4,Médio,7780.51,1.0,False,False,False,True,Regular,0.4777618364418938,True
7334,7° EF,False,13,Feminino,True,True,True,True,Branca,Urbana,Aprovado,False,89.0,0.4,Alto,5305.46,0.6,True,False,False,False,Boa,0.7675753228120517,True
7335,5° EF,False,11,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,79.3,4.3,Baixo,3500.57,1.4,False,True,False,False,Ruim,0.5573888091822096,False
7336,3° EF,False,10,Feminino,True,True,True,False,Parda,Urbana,Aprovado,True,95.6,6.6,Alto,8661.15,2.9,False,False,False,True,Regular,0.27546628407460555,False
7337,1° EF,False,19,Feminino,False,True,False,True,Amarela,Urbana,Aprovado,False,96.1,9.8,Baixo,8814.13,1.0,True,False,False,False,Boa,0.04232424677187947,False
7338,4° EF,False,14,Feminino,True,True,True,False,Branca,Urbana,Em andamento,False,80.5,6.5,Baixo,2930.69,3.2,False,False,True,True,Regular,0.390961262553802,True
7339,8° EF,False,13,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,86.2,9.6,Muito baixo,7400.93,1.0,False,True,True,False,Boa,0.1276901004304161,True
7340,7° EF,False,8,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,87.2,7.0,Muito baixo,1472.43,1.8,True,True,False,False,Regular,0.30703012912482064,True
7341,3° EM,False,8,Feminino,False,True,False,False,Parda,Urbana,Aprovado,False,89.0,9.9,Alto,1158.44,2.5,False,False,False,False,Regular,0.08608321377331418,False
7342,5° EF,False,10,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,69.2,1.0,Baixo,3943.48,3.0,False,False,False,False,Ruim,0.8665710186513631,True
7343,9° EF,False,6,Masculino,True,True,False,False,Parda,Rural,Aprovado,False,93.5,9.6,Médio,4828.51,1.6,False,True,False,True,Regular,0.07532281205164996,False
7344,6° EF,False,13,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,96.0,9.8,Muito alto,5496.87,2.5,False,False,False,False,Boa,0.04304160688665705,False
7345,7° EF,False,10,Masculino,False,True,True,False,Amarela,Urbana,Aprovado,False,78.2,7.0,Muito alto,4156.36,2.2,False,False,False,False,Boa,0.3715925394548063,True
7346,4° EF,False,11,Feminino,False,True,True,False,Preta,Urbana,Aprovado,False,96.9,9.7,Baixo,2166.67,1.8,False,False,False,False,Ruim,0.04375896700143473,False
7347,6° EF,False,7,Feminino,False,True,False,False,Branca,Urbana,Aprovado,False,95.7,9.5,Baixo,3889.39,1.0,False,False,False,True,Regular,0.06671449067431848,False
7348,6° EF,False,7,Masculino,True,False,True,False,Parda,Urbana,Aprovado,False,88.9,4.6,Médio,7694.12,2.4,False,False,False,False,Regular,0.46700143472022954,True
7349,9° EF,False,7,Feminino,False,True,True,False,Preta,Urbana,Aprovado,False,82.6,5.4,Baixo,3816.96,2.0,True,False,False,False,Regular,0.45480631276901,False
7350,3° EM,False,17,Feminino,False,True,True,False,Parda,Rural,Aprovado,True,80.6,3.9,Muito baixo,5863.5,1.7,False,False,False,False,Ruim,0.5767575322812053,True
7351,4° EF,False,7,Masculino,False,True,False,False,Preta,Urbana,Aprovado,False,87.8,6.0,Médio,6569.94,2.1,False,False,False,False,Regular,0.3744619799139169,True
7352,1° EF,False,9,Feminino,False,True,True,False,Amarela,Rural,Aprovado,False,88.2,7.8,Muito alto,6981.17,2.6,False,False,False,True,Boa,0.242467718794835,False
7353,6° EF,False,7,Masculino,False,True,True,False,Parda,Rural,Reprovado,False,91.2,3.8,Baixo,5031.49,0.3,False,False,False,False,Ruim,0.5078909612625538,False
7354,7° EF,False,8,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,94.5,8.4,Baixo,2142.06,1.5,False,False,False,True,Boa,0.15423242467718798,False
7355,3° EF,False,10,Masculino,False,True,True,False,Branca,Rural,Aprovado,False,97.9,4.5,Baixo,8321.67,1.0,False,False,False,False,Boa,0.4096126255380201,True
7356,1° EM,True,9,Feminino,False,True,True,False,Branca,Urbana,Evadido,False,83.1,6.4,Baixo,889.79,2.1,False,False,False,True,Boa,0.37948350071736014,True
7357,3° EM,False,16,Masculino,False,True,True,True,Preta,Urbana,Aprovado,False,97.2,7.4,Médio,3842.84,1.2,False,False,False,False,Boa,0.20659971305595407,False
7358,3° EM,False,9,Masculino,False,True,False,True,Amarela,Rural,Aprovado,False,88.0,1.3,Muito baixo,7310.9,3.1,False,False,False,False,Boa,0.7101865136298421,False
7359,3° EF,False,13,Outro,False,True,True,False,Parda,Urbana,Evadido,False,71.6,7.8,Médio,7229.11,2.3,False,False,False,False,Boa,0.3615494978479197,False
7360,2° EM,False,14,Feminino,True,True,False,False,Branca,Urbana,Aprovado,False,72.9,8.0,Médio,8288.79,0.9,True,True,False,True,Ruim,0.33787661406025826,False
7361,9° EF,False,8,Feminino,True,True,True,False,Branca,Rural,Reprovado,False,82.5,9.0,Médio,1408.57,2.2,True,False,False,True,Ruim,0.19727403156384504,False
7362,6° EF,False,7,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,90.4,9.7,Alto,8114.32,2.4,True,False,False,True,Ruim,0.09038737446197992,False
7363,7° EF,False,14,Masculino,True,True,True,True,Preta,Urbana,Aprovado,False,84.2,6.2,Baixo,7458.03,1.6,False,False,False,True,Boa,0.38593974175035867,True
7364,2° EM,False,17,Masculino,False,True,False,False,Parda,Urbana,Evadido,False,79.2,9.3,Médio,5327.45,0.7,False,False,False,True,Boa,0.19942611190817783,False
7365,6° EF,False,13,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,95.7,1.6,Médio,2411.43,0.9,False,False,False,True,Ruim,0.633428981348637,True
7366,5° EF,False,19,Masculino,False,True,False,True,Branca,Urbana,Aprovado,False,99.5,2.6,Médio,5486.16,0.4,True,False,False,False,Boa,0.5344332855093258,True
7367,6° EF,False,12,Masculino,False,True,True,False,Parda,Urbana,Em andamento,False,68.0,2.5,Médio,2686.25,4.1,False,False,False,True,Ruim,0.7675753228120517,True
7368,7° EF,False,11,Feminino,False,True,False,False,Branca,Rural,Reprovado,False,75.6,9.1,Médio,8835.7,0.3,False,False,False,True,Boa,0.2395982783357246,False
7369,3° EF,False,19,Masculino,False,True,True,False,Branca,Urbana,Reprovado,False,88.0,6.0,Baixo,6792.75,0.7,False,False,False,False,Regular,0.37302725968436157,False
7370,2° EM,False,18,Feminino,False,False,False,False,Parda,Urbana,Aprovado,False,84.3,8.0,Muito baixo,5894.86,2.0,False,False,False,False,Boa,0.25609756097560976,False
7371,9° EF,False,13,Outro,False,True,True,False,Branca,Urbana,Aprovado,False,94.1,1.2,Muito baixo,7626.63,0.2,False,False,False,False,Regular,0.6736011477761837,True
7372,8° EF,False,15,Masculino,False,True,True,False,Preta,Urbana,Aprovado,False,91.3,7.8,Muito baixo,5386.09,0.8,False,False,False,False,Boa,0.2202295552367289,False
7373,2° EF,False,18,Masculino,True,True,True,False,Amarela,Urbana,Aprovado,False,74.3,9.9,Médio,1620.02,2.1,False,False,False,False,Ruim,0.1915351506456241,True
7374,8° EF,False,7,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,89.0,5.7,Muito baixo,3205.37,2.2,False,True,False,False,Ruim,0.387374461979914,False
7375,2° EF,False,8,Masculino,True,True,True,False,Branca,Urbana,Evadido,False,84.3,4.0,Médio,8969.14,2.4,False,False,False,True,Regular,0.5430416068866571,True
7376,1° EF,False,9,Masculino,False,True,False,False,Branca,Rural,Reprovado,False,98.9,7.2,Muito alto,7925.31,2.7,False,False,True,False,Boa,0.2087517934002869,False
7377,7° EF,False,16,Feminino,False,True,False,True,Branca,Urbana,Aprovado,False,87.5,5.2,Muito alto,8536.51,2.0,True,False,False,False,Regular,0.4340028694404591,False
7378,5° EF,False,6,Feminino,False,False,True,False,Branca,Urbana,Reprovado,False,97.7,9.1,Médio,1919.68,1.3,False,False,False,True,Regular,0.08106169296987088,True
7379,7° EF,False,13,Masculino,True,True,True,False,Branca,Urbana,Reprovado,False,70.5,5.9,Médio,3117.39,2.5,False,False,True,True,Boa,0.505738880918221,False
7380,2° EF,False,14,Masculino,True,True,True,True,Branca,Urbana,Aprovado,False,76.4,4.4,Médio,1643.79,3.4,True,False,False,False,Ruim,0.5710186513629841,False
7381,6° EF,False,8,Feminino,True,True,True,False,Preta,Urbana,Aprovado,False,85.5,6.7,Baixo,7696.82,2.6,False,False,False,False,Regular,0.34074605451936874,False
7382,3° EF,False,8,Feminino,False,True,True,False,Branca,Urbana,Aprovado,True,96.6,3.8,Médio,2526.39,1.1,False,False,False,False,Boa,0.4691535150645625,True
7383,3° EM,False,9,Masculino,False,True,True,False,Parda,Urbana,Reprovado,False,89.0,4.1,Baixo,4409.9,2.6,True,False,False,True,Regular,0.5021520803443329,True
7384,7° EF,False,8,Feminino,False,False,False,False,Parda,Urbana,Aprovado,False,95.1,9.6,Alto,3288.89,2.6,False,False,False,False,Regular,0.06384505021520812,False
7385,9° EF,False,7,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,82.9,9.4,Muito baixo,8559.75,0.8,False,False,False,False,Boa,0.1657101865136298,True
7386,4° EF,False,19,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,76.8,6.1,Baixo,5991.72,1.8,False,False,False,True,Boa,0.44619799139167865,True
7387,2° EF,False,19,Masculino,False,True,True,False,Preta,Urbana,Aprovado,False,81.8,7.8,Baixo,7516.09,2.6,True,True,False,True,Boa,0.28837876614060265,False
7388,3° EM,False,18,Masculino,True,True,True,False,Indígena,Urbana,Aprovado,False,91.1,6.6,Médio,5941.96,3.2,False,False,True,False,Regular,0.3077474892395984,False
7389,4° EF,False,19,Feminino,True,True,False,False,Branca,Urbana,Aprovado,False,96.2,8.0,Médio,6024.98,1.4,True,False,False,False,Boa,0.17073170731707316,False
7390,6° EF,False,7,Masculino,True,True,True,True,Branca,Urbana,Aprovado,True,87.0,1.2,Alto,4193.44,0.5,False,False,True,True,Boa,0.7245337159253946,False
7391,8° EF,False,10,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,80.2,5.3,Médio,3045.62,2.5,True,False,False,False,Boa,0.47919655667144917,True
7392,1° EF,False,6,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,90.9,3.1,Médio,3918.06,1.8,False,False,False,False,Boa,0.56025824964132,False
7393,1° EM,False,12,Masculino,True,True,False,False,Parda,Rural,Aprovado,False,80.3,5.5,Médio,3491.15,2.2,False,False,True,False,Boa,0.4641319942611192,True
7394,7° EF,False,8,Masculino,True,True,True,True,Parda,Urbana,Reprovado,False,89.5,8.1,Baixo,6652.48,2.2,False,False,False,True,Boa,0.21162123385939746,True
7395,4° EF,False,8,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,76.3,9.1,Alto,4509.69,2.1,False,False,False,True,Regular,0.23457675753228124,False
7396,1° EF,False,8,Feminino,False,False,False,False,Preta,Urbana,Reprovado,False,94.7,9.4,Muito baixo,5527.4,1.6,False,False,False,False,Boa,0.08106169296987083,True
7397,3° EF,False,16,Feminino,False,True,True,False,Branca,Rural,Reprovado,False,94.6,7.9,Alto,7288.28,2.9,False,False,False,False,Boa,0.18938307030129128,True
7398,2° EM,False,16,Feminino,False,True,True,False,Amarela,Urbana,Aprovado,False,88.9,9.5,Médio,3265.39,1.2,False,False,False,False,Regular,0.11549497847919653,True
7399,9° EF,False,8,Masculino,True,True,True,False,Parda,Urbana,Reprovado,False,71.5,7.2,Baixo,4518.34,2.3,False,False,False,False,Boa,0.4053084648493544,True
7400,3° EF,False,6,Masculino,True,True,True,False,Branca,Urbana,Evadido,False,82.8,10.0,Muito alto,5282.73,2.4,False,False,False,False,Boa,0.1233859397417504,True
7401,1° EF,False,16,Masculino,False,True,False,True,Parda,Urbana,Aprovado,False,78.1,5.8,Baixo,1568.56,1.8,False,False,False,False,Ruim,0.4583931133428982,True
7402,9° EF,False,17,Masculino,True,True,False,True,Branca,Urbana,Aprovado,False,88.5,8.0,Médio,2353.21,2.8,True,False,False,True,Regular,0.2259684361549498,False
7403,7° EF,False,12,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,76.3,6.8,Alto,1645.95,1.5,False,False,False,True,Regular,0.39956958393113345,False
7404,5° EF,False,10,Masculino,True,False,True,False,Branca,Urbana,Aprovado,False,96.2,5.3,Baixo,7139.25,4.3,True,False,False,True,Regular,0.3644189383070302,False
7405,5° EF,False,10,Masculino,False,True,True,False,Preta,Urbana,Aprovado,False,95.7,8.1,Baixo,3531.41,2.2,False,False,False,False,Boa,0.1671449067431851,False
7406,3° EF,False,14,Feminino,False,True,True,False,Não declarada,Urbana,Aprovado,False,78.8,8.1,Alto,4509.92,3.2,False,False,False,True,Boa,0.28837876614060265,False
7407,8° EF,False,10,Feminino,False,True,True,False,Parda,Urbana,Evadido,False,92.1,8.3,Muito alto,6501.73,2.9,False,False,False,False,Boa,0.17862266857962697,False
7408,3° EM,False,11,Feminino,False,False,True,False,Amarela,Urbana,Aprovado,True,92.2,4.2,Baixo,8847.77,3.4,False,False,False,False,Boa,0.47202295552367285,False
7409,3° EF,False,15,Masculino,False,True,False,False,Preta,Urbana,Em andamento,False,85.7,6.7,Baixo,7608.14,2.1,False,False,True,False,Boa,0.33931133428981347,False
7410,8° EF,False,18,Masculino,False,True,True,True,Branca,Urbana,Aprovado,False,78.7,6.2,Baixo,1600.4,3.1,True,False,False,False,Boa,0.42539454806312765,False
7411,6° EF,False,12,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,77.8,7.0,Médio,3577.87,3.5,False,False,False,False,Boa,0.3744619799139169,True
7412,6° EF,False,8,Feminino,False,True,True,False,Branca,Rural,Aprovado,False,93.1,6.7,Baixo,1530.83,2.3,True,False,False,False,Boa,0.28622668579626975,False
7413,3° EF,False,9,Feminino,False,False,True,False,Parda,Rural,Aprovado,False,81.0,6.4,Muito baixo,1631.25,1.3,True,False,False,False,Boa,0.3945480631276901,False
7414,1° EM,False,11,Masculino,False,True,True,False,Branca,Urbana,Reprovado,False,90.2,5.4,Baixo,2155.96,3.8,True,False,False,False,Boa,0.400286944045911,True
7415,6° EF,False,12,Feminino,False,True,False,False,Parda,Urbana,Reprovado,False,96.1,8.6,Muito baixo,3700.28,2.0,False,False,False,True,Boa,0.12840746054519375,False
7416,7° EF,False,17,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,90.0,5.4,Muito alto,2985.79,2.1,False,False,False,True,Regular,0.4017216642754663,True
7417,4° EF,False,16,Outro,True,True,True,False,Parda,Urbana,Aprovado,False,99.1,1.5,Muito baixo,3948.27,2.3,False,False,False,False,Boa,0.6162123385939743,True
7418,3° EF,False,8,Feminino,False,True,True,True,Preta,Urbana,Aprovado,False,91.1,9.1,Baixo,7695.59,1.2,False,False,False,True,Boa,0.12840746054519375,False
7419,2° EF,False,15,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,83.7,0.9,Médio,7501.57,2.3,False,False,False,True,Boa,0.7697274031563844,True
7420,9° EF,False,18,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,95.7,7.3,Médio,3936.82,2.3,False,False,False,False,Ruim,0.22453371592539456,False
7421,3° EF,False,13,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,83.6,8.6,Médio,6402.0,2.0,True,False,False,False,Ruim,0.21807747489239607,False
7422,9° EF,False,18,Feminino,True,True,True,False,Branca,Urbana,Reprovado,False,99.1,5.0,Baixo,4111.69,1.9,False,False,False,False,Ruim,0.3651362984218078,True
7423,5° EF,False,10,Feminino,False,True,True,True,Parda,Urbana,Reprovado,True,87.5,8.8,Médio,4217.72,1.8,False,False,True,True,Ruim,0.17575322812051647,False
7424,5° EF,False,8,Feminino,True,True,False,False,Indígena,Urbana,Aprovado,False,98.5,9.7,Alto,6528.83,1.6,False,False,False,False,Regular,0.03228120516499288,False
7425,6° EF,False,10,Feminino,True,True,True,False,Parda,Urbana,Evadido,False,79.8,5.4,Muito baixo,4204.67,2.7,False,False,False,False,Regular,0.4748923959827834,True
7426,5° EF,False,11,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,66.6,1.9,Muito alto,5520.19,2.3,True,False,True,True,Boa,0.8206599713055955,False
7427,2° EF,False,17,Feminino,False,True,True,False,Branca,Urbana,Em andamento,False,80.3,9.7,Médio,2058.42,2.9,False,False,False,False,Boa,0.16284074605451943,False
7428,4° EF,False,10,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,76.1,3.5,Baixo,5436.87,1.5,False,False,False,True,Regular,0.6377331420373029,True
7429,8° EF,False,18,Masculino,True,True,False,False,Parda,Rural,Aprovado,False,93.0,0.7,Médio,7057.44,3.1,True,False,False,False,Ruim,0.7173601147776185,True
7430,8° EF,False,13,Masculino,False,True,False,False,Branca,Rural,Aprovado,False,82.4,8.1,Alto,8224.87,2.9,True,False,False,False,Boa,0.2625538020086083,False
7431,4° EF,False,11,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,91.0,3.8,Baixo,2313.91,1.8,False,False,False,False,Regular,0.5093256814921091,False
7432,6° EF,False,19,Feminino,False,True,True,False,Branca,Urbana,Aprovado,True,91.6,6.3,Médio,4415.15,1.3,False,False,False,True,Regular,0.3256814921090388,True
7433,3° EF,False,6,Masculino,True,True,True,False,Preta,Urbana,Evadido,False,92.0,7.5,Baixo,5017.11,2.6,False,False,False,False,Ruim,0.23672883787661408,True
7434,3° EF,False,8,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,95.3,7.2,Médio,8356.0,0.4,True,True,False,False,Regular,0.23457675753228122,True
7435,1° EF,False,9,Masculino,True,True,False,False,Branca,Rural,Aprovado,False,78.5,6.4,Muito baixo,3192.44,1.6,True,True,False,False,Regular,0.41248206599713055,False
7436,2° EM,False,6,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,72.8,6.2,Baixo,2460.69,2.3,True,False,False,False,Regular,0.4677187948350072,True
7437,3° EF,False,9,Feminino,False,True,True,False,Parda,Urbana,Reprovado,False,70.4,0.3,Baixo,2267.9,1.9,False,False,False,False,Ruim,0.9081779053084649,True
7438,3° EF,False,10,Feminino,False,True,True,False,Preta,Urbana,Aprovado,False,76.4,6.9,Baixo,2374.69,0.9,False,False,False,True,Regular,0.39167862266857956,False
7439,4° EF,False,12,Feminino,False,True,True,False,Preta,Urbana,Aprovado,False,85.3,7.8,Médio,8074.55,2.1,False,False,False,False,Ruim,0.26327116212338597,True
7440,2° EF,False,18,Feminino,True,True,True,True,Branca,Urbana,Aprovado,False,98.9,8.2,Médio,6082.86,1.0,False,False,False,False,Ruim,0.13701578192252514,False
7441,8° EF,False,12,Feminino,True,True,False,False,Preta,Urbana,Aprovado,False,84.7,7.5,Muito baixo,4495.04,2.3,False,False,False,False,Regular,0.28909612625538017,False
7442,1° EF,False,18,Feminino,False,True,True,True,Parda,Urbana,Evadido,False,87.0,9.5,Alto,8052.33,1.6,False,False,False,False,Boa,0.12912482065997133,False
7443,2° EF,False,18,Feminino,False,True,False,False,Branca,Rural,Evadido,False,94.8,4.8,Baixo,3516.42,1.9,False,False,True,True,Regular,0.41032998565279777,True
7444,8° EF,False,18,Masculino,False,True,False,False,Branca,Urbana,Aprovado,False,97.5,5.4,Muito alto,8539.83,1.2,False,False,False,False,Boa,0.3479196556671449,False
7445,5° EF,False,9,Feminino,True,True,True,False,Amarela,Urbana,Aprovado,True,99.1,7.8,Alto,7191.89,2.8,False,False,True,False,Boa,0.1642754662840747,False
7446,9° EF,False,6,Masculino,False,True,False,False,Indígena,Urbana,Evadido,False,95.1,6.4,Médio,1303.54,1.9,False,False,False,True,Ruim,0.29340028694404596,True
7447,7° EF,False,9,Feminino,False,True,True,False,Parda,Urbana,Aprovado,True,88.1,8.6,Médio,4829.27,1.3,False,False,False,False,Boa,0.1857962697274032,False
7448,3° EF,False,15,Masculino,True,False,True,True,Amarela,Urbana,Evadido,False,81.3,7.3,Baixo,7858.75,1.9,False,False,False,False,Regular,0.32783357245337164,True
7449,8° EF,False,13,Masculino,False,True,True,False,Branca,Rural,Aprovado,False,90.1,6.9,Baixo,4298.97,3.7,False,False,False,False,Ruim,0.29340028694404596,False
7450,2° EF,False,9,Masculino,False,True,True,True,Parda,Urbana,Aprovado,False,80.3,6.2,Médio,9012.66,2.3,False,True,False,True,Regular,0.4139167862266858,True
7451,7° EF,False,18,Masculino,True,True,False,False,Parda,Urbana,Aprovado,False,73.2,5.6,Médio,7891.6,3.1,False,False,False,False,Ruim,0.5078909612625538,False
7452,6° EF,False,12,Feminino,False,False,False,False,Preta,Rural,Reprovado,False,97.5,6.0,Muito baixo,7145.58,0.4,False,False,False,False,Boa,0.30487804878048785,False
7453,4° EF,False,10,Masculino,False,True,True,False,Parda,Rural,Reprovado,True,87.7,8.5,Médio,2220.18,1.8,True,False,False,False,Boa,0.1958393113342898,False
7454,8° EF,False,16,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,88.2,8.6,Muito baixo,1999.72,1.0,False,False,False,False,Regular,0.18507890961262555,False
7455,2° EM,False,7,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,90.3,6.0,Alto,6253.4,1.5,False,True,False,False,Ruim,0.35652797704447636,True
7456,3° EM,False,17,Masculino,False,True,False,False,Indígena,Urbana,Aprovado,False,86.9,2.8,Baixo,6414.8,1.2,True,True,False,False,Boa,0.6104734576757532,True
7457,8° EF,False,8,Masculino,True,True,True,False,Parda,Urbana,Evadido,False,86.8,5.8,Médio,2315.97,3.3,True,False,False,True,Boa,0.39598278335724546,False
7458,5° EF,False,11,Feminino,False,True,True,False,Preta,Urbana,Reprovado,False,97.4,7.4,Alto,7950.46,2.7,False,False,False,False,Regular,0.2051649928263988,True
7459,3° EF,False,19,Outro,True,True,True,False,Parda,Urbana,Aprovado,False,94.9,6.3,Médio,8108.1,1.2,False,False,True,False,Boa,0.3020086083213773,False
7460,4° EF,False,7,Masculino,True,True,False,False,Branca,Urbana,Em andamento,False,80.8,6.6,Baixo,4462.05,1.5,False,False,True,False,Regular,0.38163558106169304,False
7461,6° EF,False,10,Masculino,False,True,False,False,Branca,Urbana,Aprovado,False,83.1,6.7,Médio,5986.54,2.4,False,False,False,True,Boa,0.35796269727403157,True
7462,5° EF,False,14,Masculino,True,True,False,False,Branca,Urbana,Aprovado,False,91.4,7.1,Alto,5212.93,2.9,False,True,False,True,Regular,0.2697274031563845,False
7463,2° EM,False,19,Masculino,False,True,True,True,Parda,Urbana,Aprovado,True,89.5,5.8,Médio,1423.84,3.0,False,False,False,False,Ruim,0.37661406025824967,True
7464,5° EF,False,8,Masculino,False,False,False,False,Parda,Urbana,Aprovado,False,93.7,4.9,Muito baixo,1860.52,2.6,False,False,False,False,Boa,0.41104734576757535,False
7465,5° EF,False,10,Feminino,False,True,True,False,Parda,Urbana,Em andamento,False,92.9,0.3,Médio,7358.74,3.8,False,False,False,False,Ruim,0.7467718794835007,True
7466,5° EF,False,18,Masculino,False,False,True,False,Preta,Urbana,Aprovado,False,92.4,6.6,Médio,5034.09,2.4,False,False,False,False,Ruim,0.2984218077474893,False
7467,1° EM,False,9,Feminino,False,True,False,False,Parda,Rural,Aprovado,True,96.5,7.4,Muito baixo,6011.83,1.6,False,False,False,False,Boa,0.2116212338593974,False
7468,8° EF,False,19,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,93.7,9.5,Baixo,6027.5,1.2,False,False,False,False,Boa,0.08106169296987085,False
7469,8° EF,False,19,Feminino,False,True,True,True,Branca,Urbana,Aprovado,False,81.7,3.4,Muito baixo,4167.17,0.9,False,False,False,False,Boa,0.6047345767575323,False
7470,4° EF,False,13,Feminino,False,True,False,False,Parda,Rural,Aprovado,False,96.3,3.6,Baixo,1373.99,0.8,False,False,False,True,Ruim,0.4856527977044477,False
7471,1° EM,False,12,Feminino,True,True,True,False,Branca,Urbana,Aprovado,True,84.2,7.0,Médio,7415.63,2.7,False,False,False,False,Regular,0.3285509325681492,False
7472,1° EF,False,8,Feminino,False,True,False,False,Preta,Urbana,Aprovado,False,97.3,6.9,Médio,4875.58,3.6,False,False,False,False,Regular,0.2417503586800574,False
7473,2° EM,False,17,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,95.1,7.9,Médio,2247.29,2.1,False,False,False,True,Regular,0.18579626972740318,False
7474,7° EF,False,18,Outro,False,True,True,False,Branca,Urbana,Evadido,False,74.6,8.1,Médio,1307.49,3.8,False,False,False,True,Boa,0.3185078909612627,False
