id_aluno,etapa_ensino,evasao,idade,sexo,estudante_nis,informou_nome_mae,informou_nome_pai,possui_deficiencia,raca_cor,tipo_localizacao_endereco_estudante,situacao_consolidada_no_ano,repetente,frequencia_escolar,notas_medias,nivel_socioeconomico,renda_familiar,distancia_da_escola_km,trabalha,problemas_de_saude,gravidez_na_adolescencia,necessita_assistencia_social,infraestrutura_escolar,evasao_confirmada,idade_esperada,anos_de_atraso,reprovacao_por_falta,nota_vermelha,perfil_desengajado
34719,5° EF,False,10,Masculino,True,True,True,False,Branca,Rural,Evadido,False,76.7,5.8,Médio,246.28,3.0,False,True,False,True,Regular,False,10,0,0,0,0
34720,7° EF,False,12,Masculino,False,True,True,False,Amarela,Rural,Aprovado,False,90.8,7.5,Médio,2744.56,1.5,False,False,False,True,Ruim,False,12,0,0,0,0
34721,7° EF,False,12,Masculino,False,True,True,False,Parda,Urbana,Aprovado,True,85.9,5.0,Médio,1195.54,1.7,False,False,False,True,Boa,False,12,0,0,0,0
34722,3° EF,False,17,Feminino,True,True,True,False,Branca,Rural,Em andamento,False,83.8,4.4,Médio,1664.3,0.4,True,False,False,False,Regular,False,8,9,0,1,0
34723,8° EF,False,12,Feminino,True,True,True,False,Branca,Urbana,Aprovado,False,88.2,8.6,Baixo,1325.02,3.0,False,True,False,False,Boa,False,13,-1,0,0,0
34724,6° EF,False,14,Feminino,False,True,False,False,Parda,Urbana,Aprovado,False,94.6,6.0,Baixo,1568.48,0.4,False,False,False,False,Boa,False,11,3,0,0,0
34725,1° EM,False,13,Masculino,True,True,False,False,Parda,Rural,Aprovado,False,86.1,3.7,Baixo,1310.13,3.0,False,False,False,False,Boa,False,15,-2,0,1,0
34726,9° EF,False,8,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,92.3,5.7,Baixo,2979.45,1.8,False,False,False,False,Regular,False,14,-6,0,0,0
34727,2° EF,False,12,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,89.9,7.0,Baixo,2144.59,3.9,False,False,False,False,Boa,False,7,5,0,0,0
34728,6° EF,False,8,Feminino,True,True,True,True,Parda,Rural,Aprovado,False,97.4,2.8,Alto,5470.11,0.4,False,False,False,False,Boa,False,11,-3,0,1,0
34729,9° EF,False,6,Masculino,True,True,True,True,Parda,Urbana,Reprovado,False,86.8,7.2,Médio,3176.09,2.4,True,False,False,False,Boa,False,14,-8,0,0,0
34730,2° EF,False,6,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,95.0,5.3,Alto,889.39,3.1,False,False,False,True,Boa,False,7,-1,0,0,0
34731,1° EM,False,11,Masculino,False,True,True,False,Preta,Urbana,Evadido,False,95.5,5.6,Médio,1569.34,3.5,False,False,False,False,Boa,False,15,-4,0,0,0
34732,3° EF,False,16,Masculino,False,True,True,False,Parda,Urbana,Reprovado,False,87.2,5.3,Baixo,2407.96,2.9,False,False,False,False,Boa,False,8,8,0,0,0
34733,7° EF,False,10,Masculino,True,True,True,False,Branca,Rural,Aprovado,False,87.8,6.8,Alto,1261.07,1.8,False,False,False,False,Boa,False,12,-2,0,0,0
34734,3° EM,True,16,Masculino,True,True,True,False,Branca,Urbana,Evadido,False,70.6,5.9,Baixo,2043.74,2.9,False,False,False,False,Boa,True,17,-1,1,0,0
34735,7° EF,False,13,Feminino,False,True,True,False,Parda,Urbana,Em andamento,False,87.9,5.8,Baixo,1881.92,0.9,False,False,False,False,Boa,False,12,1,0,0,0
34736,6° EF,False,19,Masculino,True,False,True,False,Parda,Urbana,Aprovado,False,81.9,6.5,Muito baixo,636.63,2.5,False,False,True,True,Ruim,False,11,8,0,0,0
34737,1° EF,False,14,Masculino,False,True,True,False,Branca,Urbana,Evadido,False,95.9,9.5,Muito alto,2309.88,2.5,False,False,False,False,Regular,False,6,8,0,0,0
34738,2° EF,False,7,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,81.9,5.5,Médio,3127.95,1.9,False,False,False,True,Regular,False,7,0,0,0,0
34739,7° EF,False,16,Feminino,False,True,False,False,Parda,Urbana,Reprovado,False,82.2,5.1,Médio,3411.93,1.7,False,False,True,False,Regular,False,12,4,0,0,0
34740,6° EF,False,8,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,96.9,5.3,Alto,4271.41,1.0,False,False,False,False,Ruim,False,11,-3,0,0,0
34741,5° EF,False,7,Feminino,False,True,True,False,Parda,Urbana,Aprovado,True,88.7,9.6,Médio,1537.57,2.9,False,False,False,False,Regular,False,10,-3,0,0,0
34742,2° EM,False,12,Feminino,False,True,False,False,Parda,Urbana,Aprovado,False,76.5,5.8,Muito baixo,582.74,1.6,False,False,False,False,Boa,False,16,-4,0,0,0
34743,4° EF,False,7,Feminino,True,True,True,False,Preta,Urbana,Evadido,False,84.5,7.7,Médio,1679.26,2.9,False,False,False,False,Boa,False,9,-2,0,0,0
34744,7° EF,False,13,Feminino,False,False,True,False,Branca,Urbana,Aprovado,False,92.4,7.0,Baixo,9097.33,1.2,False,False,False,False,Regular,False,12,1,0,0,0
34745,7° EF,False,14,Masculino,True,True,False,False,Parda,Rural,Aprovado,False,85.9,7.7,Muito alto,2721.81,2.0,True,False,False,False,Boa,False,12,2,0,0,0
34746,7° EF,False,7,Feminino,True,True,True,False,Branca,Rural,Aprovado,False,86.3,9.4,Alto,1948.21,0.4,False,False,False,True,Regular,False,12,-5,0,0,0
34747,6° EF,False,17,Masculino,False,True,True,False,Indígena,Urbana,Em andamento,False,88.0,7.0,Muito baixo,2325.33,2.1,False,False,False,False,Regular,False,11,6,0,0,0
34748,5° EF,False,12,Masculino,False,True,True,False,Preta,Rural,Evadido,False,81.1,0.7,Médio,1186.42,1.1,False,False,False,True,Regular,False,10,2,0,1,0
34749,2° EM,False,7,Feminino,True,True,True,False,Parda,Urbana,Reprovado,False,86.3,9.0,Médio,828.34,0.9,True,False,True,False,Boa,False,16,-9,0,0,0
34750,6° EF,False,8,Masculino,False,True,False,False,Branca,Urbana,Aprovado,False,80.9,9.5,Baixo,2384.02,3.5,False,False,False,False,Boa,False,11,-3,0,0,0
34751,7° EF,False,17,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,84.6,4.6,Alto,1005.37,4.3,False,False,False,False,Boa,False,12,5,0,1,0
34752,8° EF,False,18,Masculino,False,True,False,False,Preta,Urbana,Aprovado,False,88.7,5.6,Médio,871.11,2.6,True,False,False,True,Ruim,False,13,5,0,0,0
34753,1° EF,False,9,Feminino,False,True,True,False,Não declarada,Urbana,Aprovado,False,92.1,0.4,Médio,628.57,1.1,False,False,False,False,Ruim,False,6,3,0,1,0
34754,1° EM,False,15,Feminino,False,True,True,False,Preta,Rural,Aprovado,False,90.8,7.1,Médio,2110.39,4.0,False,False,False,True,Regular,False,15,0,0,0,0
34755,7° EF,False,9,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,89.6,1.8,Médio,3287.3,2.5,True,False,False,False,Regular,False,12,-3,0,1,0
34756,8° EF,False,13,Masculino,False,True,False,False,Branca,Urbana,Evadido,False,90.0,7.5,Muito alto,1840.46,3.2,False,True,False,False,Ruim,False,13,0,0,0,0
34757,1° EM,False,6,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,88.2,5.7,Médio,2522.17,1.3,False,False,False,False,Regular,False,15,-9,0,0,0
34758,2° EM,False,10,Masculino,False,True,True,False,Indígena,Urbana,Reprovado,False,90.4,6.8,Médio,624.54,0.3,False,False,False,True,Ruim,False,16,-6,0,0,0
34759,5° EF,False,14,Masculino,False,True,True,False,Branca,Urbana,Evadido,False,85.2,1.2,Muito alto,6832.9,2.3,False,False,False,False,Ruim,False,10,4,0,1,0
34760,1° EM,False,19,Feminino,False,True,True,False,Branca,Urbana,Reprovado,False,97.0,6.2,Muito baixo,6245.34,2.8,False,False,False,False,Regular,False,15,4,0,0,0
34761,4° EF,False,17,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,89.9,7.0,Médio,3061.88,2.1,False,True,False,False,Ruim,False,9,8,0,0,0
34762,8° EF,False,6,Masculino,False,True,True,False,Branca,Urbana,Reprovado,False,98.0,5.8,Médio,1377.35,0.8,True,False,False,False,Boa,False,13,-7,0,0,0
34763,2° EF,False,12,Feminino,False,True,False,False,Preta,Urbana,Aprovado,False,85.9,7.6,Alto,1044.94,2.6,False,True,False,False,Boa,False,7,5,0,0,0
34764,1° EF,False,7,Feminino,False,True,True,False,Parda,Urbana,Em andamento,False,85.7,6.9,Baixo,921.47,1.2,False,False,False,False,Boa,False,6,1,0,0,0
34765,2° EF,False,17,Masculino,False,False,False,True,Preta,Urbana,Reprovado,False,98.8,6.2,Médio,985.43,1.7,False,False,False,True,Boa,False,7,10,0,0,0
34766,4° EF,False,17,Feminino,False,True,False,False,Preta,Urbana,Reprovado,False,92.9,5.1,Médio,1505.99,2.9,False,False,False,False,Regular,False,9,8,0,0,0
34767,1° EF,False,8,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,88.4,0.6,Muito alto,2713.56,1.7,False,False,False,False,Regular,False,6,2,0,1,0
34768,8° EF,False,15,Masculino,True,True,False,False,Branca,Urbana,Aprovado,True,92.7,8.7,Baixo,766.99,1.3,False,True,False,True,Ruim,False,13,2,0,0,0
34769,4° EF,False,9,Feminino,False,True,True,False,Branca,Urbana,Em andamento,False,85.7,8.5,Médio,3334.18,1.7,False,False,False,True,Boa,False,9,0,0,0,0
34770,9° EF,False,15,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,93.5,2.2,Alto,883.62,3.7,True,False,False,False,Regular,False,14,1,0,1,0
34771,1° EF,False,6,Masculino,True,False,True,False,Parda,Urbana,Evadido,False,80.7,2.7,Muito baixo,2135.64,0.9,False,False,False,False,Ruim,False,6,0,0,1,0
34772,3° EF,False,8,Feminino,False,True,True,False,Branca,Urbana,Reprovado,False,98.4,1.8,Médio,1847.4,3.2,False,False,False,False,Ruim,False,8,0,0,1,0
34773,5° EF,False,15,Masculino,True,True,False,False,Parda,Urbana,Em andamento,False,87.1,6.7,Baixo,1075.6,2.4,True,False,False,False,Boa,False,10,5,0,0,0
34774,5° EF,False,12,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,75.8,6.9,Baixo,1124.79,2.6,False,True,False,False,Boa,False,10,2,0,0,0
34775,2° EF,False,8,Masculino,True,True,True,False,Preta,Rural,Aprovado,False,95.6,5.6,Baixo,1481.62,2.3,False,False,False,False,Boa,False,7,1,0,0,0
34776,3° EM,False,15,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,96.8,6.4,Alto,5252.03,3.3,False,False,False,False,Ruim,False,17,-2,0,0,0
34777,4° EF,False,14,Feminino,False,True,True,False,Branca,Urbana,Reprovado,False,92.9,5.8,Muito alto,2257.25,0.7,False,False,False,False,Ruim,False,9,5,0,0,0
34778,9° EF,False,8,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,90.7,7.5,Alto,2492.95,2.3,False,False,False,False,Boa,False,14,-6,0,0,0
34779,3° EF,False,14,Feminino,True,False,True,False,Branca,Urbana,Aprovado,False,97.8,5.4,Baixo,1605.61,2.2,False,False,False,True,Regular,False,8,6,0,0,0
34780,2° EM,False,11,Feminino,False,True,False,False,Branca,Rural,Reprovado,False,90.6,7.7,Baixo,1200.76,1.6,True,False,False,False,Ruim,False,16,-5,0,0,0
34781,5° EF,False,19,Masculino,False,True,False,False,Preta,Urbana,Evadido,False,94.3,8.5,Médio,1934.56,2.4,True,False,False,True,Boa,False,10,9,0,0,0
34782,2° EM,False,9,Feminino,False,True,True,False,Parda,Urbana,Evadido,False,87.4,5.5,Baixo,544.52,1.8,False,False,False,True,Regular,False,16,-7,0,0,0
34783,5° EF,False,17,Feminino,False,True,False,False,Não declarada,Rural,Aprovado,False,92.8,2.6,Baixo,1643.88,2.1,False,False,False,False,Regular,False,10,7,0,1,0
34784,1° EF,False,19,Masculino,False,True,True,False,Parda,Urbana,Reprovado,False,100.0,5.0,Baixo,2343.48,2.0,True,False,False,True,Boa,False,6,13,0,0,0
34785,7° EF,False,15,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,85.4,5.6,Baixo,3012.14,2.1,False,False,False,False,Boa,False,12,3,0,0,0
34786,7° EF,False,9,Masculino,False,True,False,False,Branca,Urbana,Aprovado,False,92.7,2.0,Médio,1627.99,1.3,False,False,False,False,Boa,False,12,-3,0,1,0
34787,2° EF,False,13,Masculino,False,True,True,False,Branca,Urbana,Em andamento,False,78.5,8.9,Baixo,4181.86,1.9,False,True,False,True,Regular,False,7,6,0,0,1
34788,3° EF,False,15,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,90.9,5.1,Alto,1551.46,4.5,False,False,False,False,Boa,False,8,7,0,0,0
34789,1° EM,False,13,Feminino,False,True,False,False,Amarela,Urbana,Aprovado,False,83.9,9.8,Alto,1150.68,1.5,False,False,False,True,Ruim,False,15,-2,0,0,0
34790,1° EF,False,14,Masculino,True,True,True,False,Parda,Rural,Aprovado,False,96.1,7.9,Alto,613.49,3.1,False,False,False,True,Regular,False,6,8,0,0,0
34791,6° EF,False,9,Masculino,True,True,True,False,Parda,Rural,Reprovado,False,84.8,8.5,Médio,65.86,2.7,False,False,False,False,Boa,False,11,-2,0,0,0
34792,7° EF,False,10,Masculino,False,True,True,False,Amarela,Urbana,Aprovado,False,86.8,3.5,Baixo,5614.54,1.8,False,False,False,False,Ruim,False,12,-2,0,1,0
34793,9° EF,False,9,Masculino,False,True,True,False,Preta,Rural,Aprovado,False,99.3,8.1,Médio,1541.11,2.5,False,False,False,False,Ruim,False,14,-5,0,0,0
34794,1° EF,False,9,Masculino,False,True,True,False,Parda,Urbana,Em andamento,False,80.9,8.9,Médio,1386.73,2.1,False,False,False,False,Boa,False,6,3,0,0,0
34795,7° EF,False,10,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,89.4,2.5,Alto,477.59,2.3,False,False,False,False,Boa,False,12,-2,0,1,0
34796,1° EF,False,10,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,96.0,2.4,Baixo,950.59,2.7,False,False,False,False,Regular,False,6,4,0,1,0
34797,4° EF,False,6,Masculino,False,True,False,False,Parda,Urbana,Evadido,False,83.7,7.6,Alto,9805.21,2.4,False,False,False,False,Ruim,False,9,-3,0,0,0
34798,6° EF,False,7,Feminino,False,True,True,False,Preta,Rural,Evadido,False,67.7,8.2,Alto,1601.54,1.5,False,False,False,False,Regular,False,11,-4,1,0,1
34799,2° EM,False,14,Feminino,False,True,False,True,Amarela,Rural,Aprovado,False,96.9,1.0,Baixo,3842.3,2.6,False,True,False,False,Boa,False,16,-2,0,1,0
34800,2° EF,False,6,Masculino,True,True,False,False,Branca,Urbana,Evadido,False,90.5,6.6,Médio,718.28,2.2,False,False,False,True,Boa,False,7,-1,0,0,0
34801,3° EF,False,14,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,81.4,7.4,Médio,5933.05,1.8,False,False,False,True,Boa,False,8,6,0,0,0
34802,8° EF,False,17,Feminino,True,True,False,False,Branca,Urbana,Aprovado,False,82.7,0.2,Baixo,1611.67,2.1,False,False,False,False,Boa,False,13,4,0,1,0
34803,5° EF,False,7,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,94.5,2.0,Alto,1163.19,3.0,False,False,False,True,Regular,False,10,-3,0,1,0
34804,8° EF,False,7,Masculino,True,True,True,False,Não declarada,Rural,Aprovado,False,91.0,7.0,Médio,3170.74,1.0,False,False,False,True,Regular,False,13,-6,0,0,0
34805,3° EM,False,10,Feminino,False,True,True,False,Branca,Rural,Aprovado,False,93.0,8.1,Baixo,1180.92,0.5,False,False,False,False,Ruim,False,17,-7,0,0,0
34806,3° EM,False,19,Feminino,False,True,True,False,Parda,Urbana,Reprovado,False,89.6,3.9,Médio,3069.03,1.7,False,False,False,False,Regular,False,17,2,0,1,0
34807,5° EF,False,11,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,94.3,9.4,Alto,2974.92,1.2,False,False,False,True,Boa,False,10,1,0,0,0
34808,7° EF,False,8,Feminino,False,True,True,False,Branca,Urbana,Evadido,False,95.0,8.1,Médio,1993.8,2.2,True,False,False,False,Ruim,False,12,-4,0,0,0
34809,2° EM,False,8,Feminino,True,True,True,False,Branca,Rural,Aprovado,False,85.5,6.2,Médio,434.12,0.7,True,False,False,False,Boa,False,16,-8,0,0,0
34810,2° EF,False,17,Feminino,False,True,True,False,Branca,Rural,Evadido,False,97.0,3.1,Alto,763.55,1.0,False,False,False,False,Regular,False,7,10,0,1,0
34811,6° EF,False,11,Masculino,True,True,True,False,Preta,Rural,Aprovado,True,88.1,5.9,Muito alto,4695.08,3.3,False,False,False,True,Boa,False,11,0,0,0,0
34812,5° EF,False,9,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,79.0,6.1,Médio,1243.89,2.4,False,False,False,False,Regular,False,10,-1,0,0,0
34813,4° EF,False,14,Masculino,False,True,True,False,Não declarada,Urbana,Aprovado,False,81.0,3.1,Baixo,2300.13,2.3,False,False,False,False,Boa,False,9,5,0,1,0
34814,3° EM,False,19,Feminino,False,True,True,False,Parda,Rural,Aprovado,True,93.0,8.3,Médio,1046.29,2.3,False,False,False,True,Ruim,False,17,2,0,0,0
34815,9° EF,False,12,Masculino,False,True,True,True,Branca,Rural,Aprovado,False,85.3,6.9,Baixo,2111.2,2.0,False,False,False,False,Boa,False,14,-2,0,0,0
34816,5° EF,False,16,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,82.3,6.7,Alto,3246.56,2.2,True,False,False,True,Boa,False,10,6,0,0,0
34817,1° EM,False,16,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,90.2,6.4,Alto,5484.82,0.1,False,True,False,False,Regular,False,15,1,0,0,0
34818,6° EF,False,12,Masculino,False,True,True,False,Amarela,Urbana,Aprovado,False,94.1,8.7,Médio,635.35,3.5,False,True,False,False,Regular,False,11,1,0,0,0
34819,2° EM,False,6,Masculino,False,True,True,False,Parda,Urbana,Reprovado,False,76.7,9.1,Médio,1164.53,1.9,False,False,False,True,Boa,False,16,-10,0,0,1
34820,4° EF,False,7,Masculino,False,True,True,False,Parda,Urbana,Reprovado,False,86.9,4.2,Médio,1528.31,1.8,False,False,False,False,Ruim,False,9,-2,0,1,0
34821,3° EF,False,10,Feminino,True,True,False,False,Branca,Urbana,Aprovado,False,93.8,5.2,Alto,4733.96,2.8,False,False,False,False,Regular,False,8,2,0,0,0
34822,3° EF,False,8,Feminino,False,True,True,False,Branca,Rural,Aprovado,False,97.1,5.2,Baixo,1540.72,3.8,True,False,False,True,Boa,False,8,0,0,0,0
34823,7° EF,False,13,Feminino,True,True,True,False,Preta,Urbana,Reprovado,False,67.2,5.8,Médio,3998.03,1.3,False,False,False,False,Regular,False,12,1,1,0,0
34824,4° EF,False,8,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,91.3,9.8,Médio,2119.65,2.0,False,False,False,False,Boa,False,9,-1,0,0,0
34825,2° EF,False,13,Feminino,False,True,False,True,Branca,Rural,Reprovado,False,90.1,7.4,Médio,3821.39,1.7,True,False,False,False,Boa,False,7,6,0,0,0
34826,3° EM,False,10,Feminino,False,True,True,False,Amarela,Urbana,Reprovado,False,88.4,2.6,Baixo,1320.42,2.4,False,False,False,True,Boa,False,17,-7,0,1,0
34827,2° EM,False,6,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,79.0,7.7,Médio,511.89,2.6,False,False,False,False,Boa,False,16,-10,0,0,1
34828,8° EF,False,15,Masculino,False,True,False,False,Preta,Rural,Aprovado,False,93.2,5.3,Alto,3253.37,3.0,False,False,False,False,Ruim,False,13,2,0,0,0
34829,2° EM,False,18,Feminino,True,True,False,True,Branca,Urbana,Evadido,False,85.6,9.6,Baixo,5498.74,0.1,True,False,False,False,Regular,False,16,2,0,0,0
34830,3° EM,False,6,Feminino,True,True,False,False,Parda,Urbana,Aprovado,False,81.5,6.4,Baixo,5015.04,3.3,False,False,False,False,Boa,False,17,-11,0,0,0
34831,9° EF,False,6,Feminino,False,True,True,False,Parda,Urbana,Reprovado,False,95.7,8.9,Muito baixo,598.84,2.6,True,False,False,True,Boa,False,14,-8,0,0,0
34832,7° EF,False,13,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,83.5,6.1,Baixo,592.11,2.5,False,False,False,True,Boa,False,12,1,0,0,0
34833,2° EM,False,10,Masculino,False,True,True,False,Preta,Urbana,Em andamento,False,80.3,6.4,Baixo,489.42,1.2,False,False,False,True,Regular,False,16,-6,0,0,0
34834,7° EF,False,9,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,83.6,6.5,Médio,1109.92,0.9,False,False,False,False,Boa,False,12,-3,0,0,0
34835,2° EF,False,8,Masculino,False,True,True,False,Parda,Rural,Aprovado,False,79.7,8.1,Muito alto,2526.61,1.7,False,False,False,False,Boa,False,7,1,0,0,1
34836,5° EF,False,13,Masculino,True,True,True,False,Parda,Urbana,Aprovado,False,94.0,8.2,Médio,6783.26,2.2,True,False,False,True,Boa,False,10,3,0,0,0
34837,6° EF,False,9,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,79.8,7.6,Baixo,5380.34,0.8,True,False,False,True,Boa,False,11,-2,0,0,1
34838,3° EM,False,12,Feminino,False,True,True,False,Preta,Urbana,Aprovado,False,92.6,9.6,Médio,177.14,2.7,False,False,False,False,Regular,False,17,-5,0,0,0
34839,8° EF,False,6,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,79.0,5.3,Médio,1971.43,3.9,False,False,False,False,Ruim,False,13,-7,0,0,0
34840,2° EM,False,12,Masculino,False,True,True,False,Branca,Urbana,Reprovado,False,81.2,8.6,Alto,1463.68,0.9,False,False,True,False,Boa,False,16,-4,0,0,0
34841,1° EM,False,17,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,84.4,7.1,Médio,2700.54,1.8,False,True,False,False,Boa,False,15,2,0,0,0
34842,4° EF,False,7,Feminino,False,True,True,False,Parda,Rural,Reprovado,False,98.4,6.0,Alto,1662.88,0.5,False,False,False,False,Boa,False,9,-2,0,0,0
34843,9° EF,False,19,Feminino,True,True,True,False,Branca,Urbana,Reprovado,False,97.4,9.6,Médio,2453.2,1.8,True,False,False,True,Regular,False,14,5,0,0,0
34844,3° EF,False,11,Feminino,False,True,True,False,Não declarada,Urbana,Evadido,False,75.4,6.9,Muito alto,7785.07,0.1,False,False,False,False,Regular,False,8,3,0,0,0
34845,5° EF,False,9,Feminino,False,True,False,False,Parda,Urbana,Reprovado,False,84.2,9.5,Médio,1286.88,1.7,False,False,False,True,Boa,False,10,-1,0,0,0
34846,1° EM,False,15,Masculino,True,True,True,False,Parda,Urbana,Aprovado,False,84.5,6.5,Médio,3017.52,0.0,False,False,False,True,Regular,False,15,0,0,0,0
34847,8° EF,False,11,Masculino,False,True,True,False,Preta,Urbana,Aprovado,False,80.8,5.3,Médio,1107.99,3.9,False,False,False,True,Regular,False,13,-2,0,0,0
34848,1° EM,False,15,Masculino,False,True,True,False,Parda,Rural,Evadido,False,86.6,3.0,Alto,1535.68,0.2,False,False,False,False,Boa,False,15,0,0,1,0
34849,3° EF,False,7,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,93.3,5.2,Alto,3954.62,1.6,False,False,False,False,Boa,False,8,-1,0,0,0
34850,9° EF,False,8,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,76.2,7.2,Alto,1045.32,3.0,False,False,False,True,Boa,False,14,-6,0,0,1
34851,3° EF,False,6,Masculino,True,True,True,False,Não declarada,Rural,Aprovado,False,91.6,7.0,Alto,2595.34,2.8,False,False,False,False,Boa,False,8,-2,0,0,0
34852,7° EF,False,18,Masculino,False,True,False,False,Preta,Urbana,Em andamento,False,82.3,7.7,Médio,1247.78,3.2,False,False,False,False,Regular,False,12,6,0,0,0
34853,6° EF,False,19,Masculino,False,False,False,False,Parda,Rural,Em andamento,False,91.0,9.2,Baixo,1369.55,2.5,False,True,False,False,Ruim,False,11,8,0,0,0
34854,7° EF,False,16,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,91.9,2.4,Médio,1718.51,3.0,True,True,False,True,Regular,False,12,4,0,1,0
34855,2° EF,False,13,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,92.9,0.8,Baixo,2754.22,2.3,False,False,False,False,Regular,False,7,6,0,1,0
34856,5° EF,False,10,Feminino,False,True,True,False,Amarela,Urbana,Aprovado,False,96.0,7.7,Médio,911.3,1.3,False,False,False,True,Ruim,False,10,0,0,0,0
34857,8° EF,False,10,Feminino,False,True,False,False,Branca,Urbana,Aprovado,False,97.0,7.8,Baixo,1347.74,1.0,False,False,False,False,Regular,False,13,-3,0,0,0
34858,7° EF,False,13,Feminino,False,True,False,False,Branca,Urbana,Aprovado,False,93.5,9.5,Alto,3392.66,3.1,True,False,False,True,Ruim,False,12,1,0,0,0
34859,7° EF,False,6,Feminino,True,True,True,True,Preta,Rural,Aprovado,False,87.6,7.8,Médio,1506.61,1.6,False,False,False,True,Regular,False,12,-6,0,0,0
34860,7° EF,False,16,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,72.2,7.6,Médio,950.71,2.5,False,False,False,True,Boa,False,12,4,1,0,1
34861,3° EM,False,11,Feminino,False,True,True,False,Parda,Rural,Aprovado,False,98.0,8.3,Baixo,2896.14,1.4,False,False,False,False,Boa,False,17,-6,0,0,0
34862,3° EM,False,12,Feminino,False,True,True,False,Preta,Rural,Reprovado,False,90.1,6.8,Alto,2167.25,1.3,False,False,False,True,Regular,False,17,-5,0,0,0
34863,5° EF,False,9,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,88.7,9.2,Muito baixo,4529.14,1.8,False,False,False,False,Boa,False,10,-1,0,0,0
34864,5° EF,False,13,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,81.6,6.3,Médio,3309.6,2.6,True,False,False,False,Regular,False,10,3,0,0,0
34865,7° EF,False,8,Feminino,False,True,False,False,Branca,Urbana,Em andamento,False,91.9,4.6,Médio,3356.04,1.9,False,False,False,True,Regular,False,12,-4,0,1,0
34866,2° EF,False,9,Masculino,False,False,True,False,Parda,Urbana,Aprovado,False,99.8,6.6,Médio,3032.74,1.3,True,False,False,True,Regular,False,7,2,0,0,0
34867,4° EF,False,6,Feminino,False,True,True,False,Parda,Rural,Evadido,False,84.1,1.7,Baixo,1865.91,3.4,False,False,False,False,Ruim,False,9,-3,0,1,0
34868,3° EF,False,11,Feminino,True,True,False,False,Parda,Rural,Aprovado,False,94.5,5.1,Muito alto,805.7,1.7,False,False,True,False,Ruim,False,8,3,0,0,0
34869,3° EF,False,15,Feminino,False,True,True,False,Preta,Urbana,Reprovado,False,83.1,0.5,Médio,2155.85,2.7,True,False,False,True,Boa,False,8,7,0,1,0
34870,8° EF,False,6,Masculino,False,True,True,False,Parda,Urbana,Reprovado,False,87.7,5.8,Muito alto,4197.33,2.0,False,False,False,False,Regular,False,13,-7,0,0,0
34871,5° EF,False,10,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,80.8,5.7,Baixo,4870.58,2.5,False,False,False,False,Ruim,False,10,0,0,0,0
34872,3° EF,False,7,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,88.3,9.5,Alto,2308.94,2.2,False,False,False,False,Regular,False,8,-1,0,0,0
34873,2° EM,False,6,Masculino,False,True,False,False,Branca,Rural,Aprovado,True,87.1,4.9,Médio,2990.74,2.5,False,False,False,False,Boa,False,16,-10,0,1,0
34874,2° EM,False,8,Feminino,False,False,True,False,Branca,Rural,Reprovado,False,71.6,6.9,Médio,2620.09,2.2,False,False,False,False,Ruim,False,16,-8,1,0,0
