id_aluno,etapa_ensino,idade,sexo,estudante_nis,informou_nome_mae,informou_nome_pai,possui_deficiencia,raca_cor,tipo_localizacao_endereco_estudante,situacao_consolidada_no_ano,repetente,frequencia_escolar,notas_medias,nivel_socioeconomico,renda_familiar,distancia_da_escola_km,trabalha,problemas_de_saude,gravidez_na_adolescencia,necessita_assistencia_social,infraestrutura_escolar,evasao_confirmada
42763,8° EF,12,Outro,True,True,True,False,Parda,Urbana,Aprovado,False,73.1,8.8,Baixo,4677.35,2.4,False,True,False,False,Regular,False
42764,8° EF,13,Masculino,False,True,True,False,Parda,Urbana,Em andamento,False,92.6,7.0,Médio,4890.66,1.4,True,False,False,False,Boa,False
42765,3° EF,16,Feminino,False,True,False,False,Branca,Urbana,Evadido,False,96.3,2.6,Muito baixo,1174.74,3.9,False,False,False,False,Boa,False
42766,9° EF,14,Feminino,False,True,True,False,Branca,Rural,Aprovado,False,90.5,8.2,Médio,1508.42,1.2,False,False,False,False,Regular,False
42767,9° EF,13,Feminino,False,True,True,False,Amarela,Rural,Em andamento,True,88.8,6.5,Muito alto,6894.02,2.0,False,False,False,False,Boa,False
42768,5° EF,19,Masculino,False,False,True,False,Parda,Urbana,Aprovado,False,87.5,6.6,Muito baixo,1435.75,1.7,False,False,False,False,Boa,False
42769,6° EF,11,Masculino,False,True,True,False,Parda,Urbana,Evadido,True,90.3,9.8,Médio,6504.06,1.9,False,False,True,False,Regular,False
42770,1° EM,6,Masculino,False,True,True,False,Branca,Rural,Aprovado,False,84.5,9.8,Médio,5208.24,1.8,False,False,False,False,Regular,False
42771,7° EF,7,Masculino,False,True,True,False,Branca,Urbana,Evadido,False,93.2,6.6,Médio,7186.01,2.6,False,False,False,False,Ruim,False
42772,8° EF,14,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,92.9,6.3,Baixo,2255.6,1.0,False,True,False,False,Regular,False
42773,5° EF,7,Feminino,False,True,True,False,Indígena,Urbana,Em andamento,False,84.3,9.2,Médio,7937.67,0.3,False,False,False,False,Regular,False
42774,2° EF,15,Feminino,True,False,True,False,Preta,Rural,Aprovado,False,95.1,5.8,Médio,3831.31,2.2,True,False,False,False,Boa,False
42775,3° EM,12,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,70.1,5.2,Médio,1351.73,1.8,False,False,False,False,Regular,False
42776,7° EF,8,Feminino,False,True,True,False,Parda,Urbana,Evadido,False,85.8,5.1,Alto,1703.85,0.9,False,False,False,False,Boa,False
42777,5° EF,6,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,97.2,6.7,Médio,7927.7,0.9,False,False,False,False,Ruim,False
42778,9° EF,17,Feminino,False,True,False,True,Parda,Urbana,Aprovado,False,91.0,2.7,Baixo,8469.82,2.4,False,False,False,False,Ruim,False
42779,8° EF,16,Feminino,False,True,True,False,Preta,Rural,Aprovado,False,83.2,0.5,Muito baixo,4737.32,1.6,False,False,False,True,Boa,False
42780,3° EF,19,Masculino,True,True,True,False,Branca,Rural,Aprovado,False,99.8,8.0,Muito alto,8082.39,2.4,False,False,False,False,Ruim,False
42781,2° EM,19,Masculino,False,True,True,False,Branca,Rural,Aprovado,False,87.2,5.7,Baixo,8339.75,1.7,False,True,False,True,Regular,False
42782,1° EF,10,Masculino,False,False,True,False,Parda,Urbana,Aprovado,False,83.0,8.9,Alto,1395.37,1.1,False,False,False,True,Boa,False
42783,8° EF,18,Masculino,True,True,True,True,Parda,Rural,Aprovado,False,81.9,5.2,Médio,4593.78,1.6,False,False,False,True,Ruim,False
42784,6° EF,8,Masculino,False,True,True,True,Branca,Rural,Aprovado,False,79.5,9.3,Médio,2059.94,1.6,False,False,False,False,Regular,False
42785,4° EF,9,Masculino,False,True,True,True,Parda,Urbana,Aprovado,False,96.9,5.3,Baixo,2027.97,2.1,False,False,False,False,Regular,False
42786,1° EM,10,Masculino,False,True,True,False,Branca,Urbana,Aprovado,True,81.2,6.7,Alto,5566.29,0.1,False,False,False,False,Boa,False
42787,8° EF,11,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,92.1,4.1,Muito baixo,5177.07,2.6,False,False,False,False,Regular,False
42788,1° EM,18,Outro,False,True,True,False,Branca,Urbana,Aprovado,True,96.1,8.0,Médio,6993.73,2.0,False,True,False,False,Boa,False
42789,5° EF,16,Feminino,False,True,True,False,Preta,Urbana,Aprovado,False,90.0,9.3,Baixo,4483.17,1.6,False,False,False,False,Boa,False
42790,3° EM,8,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,94.7,8.8,Médio,6619.13,0.7,True,False,False,False,Regular,False
42791,5° EF,9,Feminino,False,True,True,False,Parda,Rural,Reprovado,False,91.7,8.7,Alto,2786.94,2.3,False,False,False,False,Boa,False
42792,7° EF,10,Masculino,True,True,True,False,Parda,Urbana,Aprovado,False,89.1,7.2,Muito baixo,6302.27,3.0,False,False,False,False,Boa,False
42793,3° EM,6,Feminino,False,True,True,False,Branca,Rural,Aprovado,True,97.3,7.6,Baixo,2771.3,1.3,False,False,False,False,Regular,False
42794,2° EF,11,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,92.6,5.9,Baixo,3808.9,2.8,False,False,True,False,Boa,False
42795,2° EF,12,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,88.4,5.2,Muito alto,2864.96,3.9,False,False,False,True,Boa,False
42796,3° EM,10,Masculino,True,True,True,True,Branca,Urbana,Aprovado,False,96.1,7.0,Médio,3152.56,3.0,False,False,False,False,Boa,False
42797,3° EM,18,Feminino,False,True,True,False,Parda,Urbana,Reprovado,False,65.4,9.6,Baixo,8993.89,0.5,False,True,False,False,Boa,False
42798,1° EM,8,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,97.8,6.5,Muito baixo,2091.21,0.7,True,False,False,False,Boa,False
42799,6° EF,11,Masculino,False,False,True,False,Branca,Urbana,Aprovado,False,96.9,7.0,Alto,6877.17,0.8,False,False,False,False,Boa,False
42800,7° EF,12,Feminino,False,True,True,False,Parda,Rural,Aprovado,False,96.2,6.4,Baixo,4268.93,0.4,False,False,False,False,Boa,False
42801,4° EF,17,Outro,True,True,True,False,Branca,Urbana,Aprovado,False,79.6,7.8,Muito baixo,4126.28,1.3,True,False,False,False,Boa,False
42802,6° EF,14,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,79.4,1.6,Baixo,3072.45,3.3,False,False,False,False,Boa,False
42803,6° EF,12,Masculino,True,True,False,False,Branca,Rural,Aprovado,False,88.7,9.0,Muito alto,3673.78,1.7,False,True,False,False,Regular,False
42804,1° EF,18,Feminino,False,True,True,False,Parda,Rural,Aprovado,False,83.5,7.4,Médio,8976.79,1.1,False,False,False,True,Boa,False
42805,6° EF,11,Feminino,True,True,True,False,Branca,Rural,Aprovado,False,87.2,1.1,Alto,2791.59,0.8,False,False,False,True,Ruim,False
42806,6° EF,13,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,76.3,9.4,Médio,2555.88,3.0,False,False,False,False,Ruim,False
42807,8° EF,19,Feminino,False,True,False,False,Parda,Urbana,Aprovado,False,85.1,5.2,Baixo,8257.03,4.2,True,False,False,True,Regular,False
42808,7° EF,11,Feminino,True,True,False,False,Branca,Urbana,Aprovado,False,81.9,5.6,Muito baixo,3457.26,1.9,False,False,False,False,Regular,False
42809,2° EM,7,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,91.7,6.5,Médio,4729.44,1.5,True,False,False,False,Boa,False
42810,5° EF,8,Feminino,False,True,True,False,Branca,Urbana,Reprovado,False,96.7,2.4,Baixo,4885.26,2.5,False,False,False,False,Boa,False
42811,5° EF,6,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,81.8,8.9,Médio,2013.24,2.1,False,False,True,False,Boa,False
42812,7° EF,13,Feminino,False,False,False,False,Amarela,Urbana,Aprovado,False,89.2,9.2,Muito baixo,2641.27,2.7,False,False,False,True,Ruim,False
42813,3° EF,8,Feminino,True,False,True,False,Amarela,Urbana,Reprovado,False,84.3,6.6,Médio,3409.99,2.4,False,False,False,False,Regular,False
42814,5° EF,15,Masculino,False,True,False,True,Parda,Urbana,Aprovado,False,70.8,9.6,Baixo,7829.9,0.8,False,False,False,False,Boa,False
42815,9° EF,7,Masculino,True,True,True,False,Parda,Urbana,Aprovado,False,75.9,7.0,Alto,7020.4,2.1,False,False,False,False,Regular,False
42816,5° EF,19,Feminino,False,True,False,False,Parda,Urbana,Aprovado,False,84.0,4.3,Baixo,5210.01,1.7,False,False,True,False,Boa,False
42817,2° EM,10,Masculino,False,True,False,False,Parda,Rural,Aprovado,False,82.5,6.3,Médio,6878.76,3.0,False,False,False,True,Ruim,False
42818,8° EF,16,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,85.3,5.3,Baixo,5631.98,4.6,False,False,False,False,Boa,False
42819,2° EF,18,Masculino,False,True,True,False,Parda,Rural,Aprovado,False,90.8,8.0,Alto,6482.27,0.8,True,False,False,False,Ruim,False
42820,6° EF,7,Feminino,False,True,True,False,Amarela,Rural,Aprovado,False,99.4,7.8,Médio,3178.12,0.8,True,False,False,False,Ruim,False
42821,1° EM,11,Masculino,True,True,False,False,Branca,Rural,Reprovado,False,86.0,5.8,Médio,5086.06,1.2,True,False,False,False,Regular,False
42822,8° EF,10,Feminino,False,True,True,False,Preta,Urbana,Aprovado,False,82.8,6.6,Alto,2722.52,2.4,False,False,False,True,Regular,False
42823,2° EM,11,Feminino,False,True,False,False,Parda,Urbana,Reprovado,False,96.7,6.4,Médio,2662.15,2.8,False,False,False,False,Boa,False
42824,9° EF,8,Masculino,False,False,False,False,Parda,Urbana,Aprovado,False,79.0,6.1,Médio,2205.86,1.8,False,False,False,False,Regular,False
42825,1° EF,8,Masculino,False,True,True,False,Parda,Rural,Aprovado,False,75.6,7.4,Alto,1925.85,2.5,False,False,False,False,Boa,False
42826,2° EF,7,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,92.8,9.8,Médio,8444.27,1.1,False,False,False,False,Boa,False
42827,8° EF,12,Masculino,False,True,True,False,Branca,Urbana,Evadido,False,69.6,7.2,Muito baixo,1986.75,2.4,False,True,False,False,Boa,False
42828,3° EF,13,Feminino,True,True,True,False,Parda,Urbana,Evadido,False,74.7,8.2,Médio,4981.87,1.9,False,False,False,False,Regular,False
42829,7° EF,6,Masculino,False,True,False,False,Parda,Rural,Aprovado,False,98.5,6.1,Baixo,6304.51,0.5,False,False,False,False,Boa,False
42830,1° EM,9,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,86.9,7.8,Baixo,6169.52,3.0,True,False,False,False,Boa,False
42831,7° EF,15,Masculino,False,True,True,True,Branca,Urbana,Aprovado,False,67.6,5.7,Muito baixo,5961.59,1.6,False,False,False,False,Regular,False
42832,5° EF,12,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,85.8,8.7,Médio,2676.79,2.7,False,False,False,False,Regular,False
42833,8° EF,12,Feminino,False,True,False,False,Parda,Urbana,Aprovado,False,85.1,7.8,Médio,3266.34,2.2,False,False,False,False,Ruim,False
42834,2° EF,12,Feminino,False,True,True,True,Branca,Urbana,Aprovado,False,89.4,9.2,Médio,3789.62,1.7,False,False,False,False,Boa,False
42835,9° EF,6,Masculino,True,True,False,False,Preta,Urbana,Aprovado,True,70.8,5.6,Alto,2626.63,2.6,False,False,True,True,Boa,True
42836,9° EF,9,Feminino,False,True,True,False,Preta,Urbana,Aprovado,False,96.9,8.2,Muito baixo,7028.85,1.5,False,False,False,False,Boa,False
42837,7° EF,17,Masculino,False,True,True,False,Branca,Rural,Aprovado,False,91.0,4.5,Médio,8989.35,2.2,False,False,False,False,Regular,False
42838,4° EF,11,Masculino,True,True,True,False,Parda,Urbana,Reprovado,False,91.7,0.1,Baixo,8964.53,2.1,False,False,False,True,Boa,False
42839,1° EM,17,Masculino,False,True,True,False,Branca,Rural,Aprovado,False,98.4,9.2,Baixo,1490.38,0.6,False,False,False,False,Ruim,False
42840,7° EF,11,Masculino,False,True,True,False,Branca,Rural,Aprovado,False,84.7,6.7,Médio,8715.42,0.9,False,False,True,True,Boa,False
42841,1° EF,14,Feminino,False,True,True,False,Preta,Urbana,Aprovado,True,90.8,5.9,Alto,4724.09,3.3,False,True,False,True,Regular,False
42842,2° EM,10,Masculino,True,True,True,False,Branca,Urbana,Evadido,False,95.4,8.1,Baixo,5073.05,0.6,False,False,False,True,Boa,False
42843,1° EM,15,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,86.1,7.8,Muito baixo,1642.27,2.3,False,False,False,False,Boa,False
42844,7° EF,6,Feminino,False,True,False,False,Amarela,Urbana,Aprovado,False,69.1,8.9,Baixo,7560.27,1.7,False,False,False,False,Boa,False
42845,6° EF,10,Masculino,False,True,False,False,Branca,Rural,Aprovado,False,86.1,9.2,Baixo,7592.81,2.8,False,False,False,False,Regular,False
42846,3° EM,7,Outro,True,True,False,False,Parda,Rural,Aprovado,False,81.2,6.4,Baixo,8583.02,2.5,False,True,False,True,Boa,False
42847,1° EM,6,Feminino,False,True,False,False,Preta,Urbana,Aprovado,False,86.8,0.7,Médio,4412.59,1.9,False,False,False,True,Boa,False
42848,7° EF,13,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,79.8,2.7,Alto,2382.39,3.1,True,False,False,False,Regular,True
42849,8° EF,12,Masculino,True,True,True,True,Não declarada,Rural,Aprovado,False,92.8,10.0,Muito baixo,1801.99,2.6,True,False,True,False,Ruim,False
42850,4° EF,14,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,92.4,5.7,Médio,4880.64,0.8,True,False,False,False,Ruim,False
42851,3° EF,19,Outro,False,True,True,False,Branca,Urbana,Reprovado,False,81.3,7.7,Muito alto,4400.46,3.8,False,False,False,True,Ruim,False
42852,4° EF,13,Outro,False,False,True,False,Branca,Urbana,Aprovado,True,92.1,9.2,Baixo,8020.28,2.6,False,False,False,False,Regular,False
42853,4° EF,7,Masculino,True,True,True,True,Branca,Urbana,Evadido,False,91.6,1.4,Muito baixo,6908.92,3.0,False,False,False,False,Boa,False
42854,9° EF,17,Masculino,False,True,True,False,Parda,Rural,Aprovado,False,93.5,6.6,Baixo,6681.17,1.7,False,False,True,False,Boa,False
42855,2° EF,9,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,93.9,5.1,Médio,2427.65,1.6,False,False,False,False,Regular,False
42856,1° EM,18,Feminino,False,True,True,False,Branca,Urbana,Aprovado,True,87.8,1.4,Alto,4136.38,1.4,False,False,False,False,Boa,False
42857,7° EF,9,Masculino,False,True,False,False,Amarela,Urbana,Aprovado,False,90.5,8.3,Médio,4211.89,3.7,False,False,False,False,Boa,False
42858,5° EF,10,Masculino,False,True,False,False,Preta,Urbana,Evadido,False,85.7,8.2,Baixo,8496.81,2.1,True,False,False,True,Regular,False
42859,4° EF,11,Feminino,True,True,False,False,Branca,Urbana,Aprovado,True,90.5,5.7,Muito baixo,6948.21,1.9,False,False,True,True,Boa,False
42860,7° EF,17,Masculino,False,True,True,False,Preta,Urbana,Aprovado,False,97.6,0.8,Médio,7376.68,2.5,False,False,True,False,Ruim,False
42861,4° EF,15,Masculino,True,True,True,True,Parda,Urbana,Aprovado,False,95.5,5.8,Alto,1987.41,1.1,False,False,False,False,Boa,False
42862,6° EF,12,Feminino,False,True,True,False,Preta,Urbana,Aprovado,False,72.3,9.0,Muito baixo,3544.48,3.3,False,False,False,False,Regular,False
42863,9° EF,8,Masculino,False,True,False,False,Branca,Urbana,Aprovado,False,77.1,9.6,Baixo,4720.49,3.1,True,False,False,True,Boa,False
42864,8° EF,14,Feminino,False,True,True,False,Branca,Urbana,Evadido,True,88.5,7.8,Alto,4887.09,2.5,False,False,False,False,Regular,False
42865,9° EF,10,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,72.9,7.2,Baixo,6930.57,3.2,False,False,False,False,Boa,False
42866,9° EF,17,Masculino,False,True,True,False,Indígena,Rural,Aprovado,False,83.6,5.1,Médio,3323.2,1.1,False,True,False,False,Boa,False
42867,1° EM,7,Masculino,True,True,True,False,Preta,Urbana,Aprovado,True,88.7,9.5,Baixo,7465.66,2.9,False,False,False,True,Boa,False
42868,3° EF,7,Masculino,False,True,True,False,Parda,Rural,Aprovado,False,83.3,9.5,Médio,4330.21,1.2,False,False,False,False,Boa,False
42869,3° EM,17,Feminino,True,True,True,False,Parda,Urbana,Aprovado,True,87.6,8.5,Muito baixo,3973.3,2.9,False,False,False,False,Boa,False
42870,6° EF,6,Feminino,True,True,True,False,Parda,Rural,Reprovado,False,87.7,6.3,Alto,1899.65,0.2,False,False,False,False,Regular,False
42871,9° EF,15,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,86.1,6.6,Baixo,6444.94,2.6,True,False,False,False,Boa,False
42872,9° EF,10,Feminino,False,True,True,False,Parda,Urbana,Reprovado,False,91.9,1.1,Médio,7166.78,1.2,False,False,False,True,Boa,False
42873,7° EF,10,Feminino,False,True,False,False,Branca,Urbana,Aprovado,False,84.3,6.7,Médio,7908.79,3.7,True,False,False,False,Boa,False
42874,3° EM,12,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,78.9,7.2,Alto,7396.28,0.4,False,True,False,False,Boa,False
42875,3° EF,8,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,96.5,3.5,Baixo,7301.04,1.4,True,False,True,False,Boa,True
42876,6° EF,12,Masculino,False,False,True,False,Parda,Urbana,Evadido,False,59.5,1.8,Baixo,3249.45,4.2,False,False,False,True,Boa,True
42877,2° EF,7,Feminino,False,True,True,False,Parda,Urbana,Evadido,False,89.1,3.4,Muito alto,2477.63,2.9,False,False,False,False,Ruim,False
42878,3° EF,9,Feminino,False,False,True,False,Parda,Rural,Reprovado,False,83.7,6.8,Médio,7919.99,1.6,True,False,False,False,Regular,False
42879,9° EF,14,Masculino,True,True,False,False,Parda,Urbana,Aprovado,False,95.9,0.3,Baixo,3021.5,4.1,False,False,False,True,Boa,False
42880,1° EF,13,Feminino,True,True,True,True,Branca,Urbana,Aprovado,False,72.1,5.9,Baixo,2213.32,1.1,False,False,False,False,Regular,False
42881,2° EM,10,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,98.5,8.0,Médio,8415.21,2.4,True,False,True,False,Ruim,False
42882,8° EF,6,Feminino,True,False,True,False,Preta,Urbana,Aprovado,False,75.1,8.6,Médio,7480.94,2.9,False,False,False,False,Boa,False
42883,6° EF,6,Feminino,True,True,True,False,Branca,Urbana,Aprovado,False,89.3,2.1,Baixo,6945.97,0.6,True,False,False,False,Boa,False
42884,4° EF,10,Masculino,True,True,True,False,Preta,Rural,Reprovado,False,83.7,3.8,Médio,9096.89,1.4,True,True,False,False,Regular,True
42885,2° EF,9,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,88.4,8.6,Médio,2570.75,2.9,True,False,False,True,Boa,False
42886,2° EM,10,Feminino,False,False,False,False,Branca,Urbana,Reprovado,False,78.3,3.6,Médio,3508.3,2.3,False,False,False,False,Regular,False
42887,9° EF,6,Masculino,False,True,False,False,Parda,Urbana,Reprovado,False,91.0,5.8,Médio,2554.26,1.1,False,False,False,False,Regular,False
42888,4° EF,7,Feminino,False,True,True,False,Parda,Urbana,Em andamento,False,99.9,7.7,Baixo,4362.12,0.5,True,True,False,True,Regular,False
42889,1° EF,18,Feminino,True,False,False,False,Branca,Urbana,Aprovado,True,88.9,7.4,Alto,4736.9,1.5,False,False,False,True,Ruim,False
42890,4° EF,14,Feminino,False,True,True,False,Branca,Urbana,Reprovado,False,90.3,8.4,Baixo,6198.36,2.4,False,True,False,False,Ruim,False
42891,3° EF,17,Masculino,False,True,True,False,Branca,Urbana,Em andamento,False,89.7,8.3,Baixo,5347.53,2.8,False,True,False,False,Boa,False
42892,1° EM,10,Masculino,True,True,True,False,Preta,Urbana,Reprovado,False,85.8,7.5,Baixo,4878.7,2.4,False,False,False,True,Boa,False
42893,9° EF,11,Masculino,False,True,False,False,Preta,Urbana,Aprovado,False,75.0,0.0,Baixo,6543.54,0.1,False,False,True,False,Regular,True
42894,6° EF,8,Feminino,False,True,True,False,Parda,Urbana,Aprovado,True,88.4,8.8,Baixo,5613.98,4.0,False,True,True,True,Regular,False
42895,2° EM,19,Masculino,True,True,True,False,Amarela,Urbana,Reprovado,False,88.7,9.7,Muito baixo,4295.52,1.8,False,True,False,True,Regular,False
42896,3° EF,11,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,85.6,9.8,Baixo,2093.78,1.1,False,False,False,False,Boa,False
42897,6° EF,8,Feminino,False,True,False,False,Parda,Urbana,Aprovado,True,93.4,6.1,Baixo,4826.42,2.3,False,False,False,False,Regular,False
42898,9° EF,10,Masculino,True,True,True,False,Amarela,Rural,Aprovado,False,92.5,8.5,Baixo,8011.12,3.2,False,False,True,True,Boa,False
42899,1° EF,13,Feminino,True,True,True,False,Branca,Urbana,Aprovado,False,99.5,9.4,Médio,1483.5,2.1,False,False,False,True,Ruim,False
42900,5° EF,17,Feminino,False,True,True,False,Branca,Urbana,Aprovado,True,99.7,8.4,Médio,8595.3,1.6,True,False,True,False,Ruim,False
42901,7° EF,15,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,94.3,5.6,Baixo,6504.66,0.7,False,False,False,False,Regular,False
42902,5° EF,16,Outro,False,True,False,False,Amarela,Rural,Em andamento,False,98.4,5.9,Muito baixo,3462.31,2.3,False,False,False,True,Ruim,False
42903,6° EF,10,Masculino,True,True,True,False,Preta,Urbana,Aprovado,False,93.5,6.8,Muito alto,3530.38,3.1,False,False,False,True,Regular,False
42904,8° EF,16,Feminino,False,True,False,False,Amarela,Rural,Aprovado,False,85.3,8.2,Muito baixo,1376.47,3.7,False,False,True,True,Boa,False
42905,5° EF,14,Masculino,True,True,False,False,Preta,Urbana,Reprovado,False,94.6,6.5,Médio,2366.34,1.4,True,True,False,True,Regular,False
42906,2° EF,10,Feminino,False,True,True,False,Indígena,Urbana,Aprovado,False,91.9,0.6,Médio,8130.46,4.0,False,False,False,False,Boa,False
42907,2° EF,10,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,99.3,5.5,Alto,5279.96,2.1,True,False,False,False,Boa,False
42908,7° EF,17,Masculino,True,True,False,True,Parda,Rural,Reprovado,False,92.3,2.0,Médio,3383.48,2.6,True,True,False,False,Boa,False
42909,3° EF,12,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,91.4,3.8,Baixo,3931.95,1.7,False,False,False,False,Ruim,False
42910,2° EM,15,Outro,True,False,True,False,Branca,Urbana,Aprovado,False,74.0,9.3,Baixo,6944.19,2.2,False,False,False,False,Boa,False
42911,1° EM,11,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,83.1,6.2,Médio,7044.78,2.6,False,False,False,False,Regular,False
42912,5° EF,6,Feminino,True,True,True,True,Indígena,Urbana,Em andamento,False,86.1,9.4,Médio,1557.64,2.6,False,False,False,False,Boa,False
42913,1° EM,11,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,71.1,9.6,Médio,4477.91,2.4,False,False,False,False,Boa,False
42914,7° EF,19,Feminino,False,True,True,False,Parda,Urbana,Em andamento,False,98.3,9.8,Alto,1685.4,3.1,False,True,False,True,Boa,False
42915,2° EF,9,Feminino,True,True,True,True,Preta,Urbana,Reprovado,False,97.9,7.7,Alto,6851.54,0.9,True,False,False,False,Ruim,False
42916,8° EF,7,Masculino,True,True,True,False,Parda,Urbana,Em andamento,False,89.4,7.0,Baixo,6376.37,4.3,False,False,False,False,Boa,False
42917,9° EF,6,Feminino,True,True,True,False,Parda,Urbana,Reprovado,False,69.2,8.4,Baixo,4159.04,2.7,False,False,False,False,Ruim,False
42918,2° EF,8,Masculino,False,True,True,False,Preta,Rural,Em andamento,False,54.2,9.9,Médio,4189.84,2.7,False,False,True,True,Boa,True
42919,4° EF,14,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,79.3,3.5,Médio,5731.71,2.6,False,False,False,False,Regular,False
42920,1° EF,7,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,69.0,9.6,Baixo,1788.32,2.8,False,False,False,False,Regular,False
42921,4° EF,14,Feminino,False,True,False,False,Parda,Urbana,Aprovado,True,95.9,2.5,Médio,1850.21,1.1,False,False,False,True,Boa,False
42922,4° EF,18,Feminino,False,True,True,False,Parda,Urbana,Evadido,False,99.0,9.4,Alto,5955.53,1.9,False,False,False,False,Ruim,False
42923,8° EF,15,Masculino,False,True,True,False,Parda,Urbana,Reprovado,False,90.9,8.2,Alto,2856.59,2.0,False,False,False,False,Boa,False
42924,3° EF,13,Masculino,False,True,False,False,Branca,Urbana,Aprovado,False,80.2,4.7,Médio,5304.29,0.6,False,False,True,True,Boa,False
42925,1° EF,17,Feminino,False,True,True,False,Branca,Urbana,Aprovado,True,77.9,9.4,Muito alto,7278.27,0.6,False,False,False,True,Boa,False
42926,4° EF,12,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,96.2,7.5,Médio,3987.75,0.8,False,False,False,True,Ruim,False
42927,1° EM,6,Feminino,False,True,True,False,Não declarada,Urbana,Aprovado,False,79.3,7.0,Baixo,4910.1,1.7,False,False,False,True,Boa,False
42928,5° EF,6,Masculino,True,True,True,False,Branca,Urbana,Aprovado,True,98.4,8.4,Médio,8377.0,0.5,True,False,False,True,Regular,False
42929,5° EF,17,Masculino,False,True,False,False,Branca,Rural,Aprovado,False,81.1,5.5,Médio,7926.18,2.1,False,False,False,False,Regular,False
42930,6° EF,17,Feminino,False,True,False,False,Parda,Urbana,Evadido,True,82.7,1.2,Baixo,1453.51,1.7,False,True,False,True,Ruim,True
42931,9° EF,8,Masculino,True,True,True,False,Amarela,Urbana,Aprovado,False,99.9,8.8,Médio,8510.08,3.3,False,False,False,False,Boa,False
42932,6° EF,17,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,75.8,3.7,Médio,7655.06,3.9,False,False,False,False,Ruim,False
42933,2° EF,7,Feminino,False,True,True,False,Parda,Urbana,Reprovado,False,92.1,8.6,Muito alto,6352.11,1.8,False,True,False,False,Ruim,False
42934,3° EF,18,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,76.7,7.2,Médio,8591.47,2.3,False,False,False,False,Boa,False
42935,3° EF,10,Masculino,False,True,False,False,Branca,Urbana,Aprovado,False,92.4,2.2,Muito alto,7120.65,2.7,False,False,False,False,Regular,False
42936,7° EF,12,Masculino,False,True,True,False,Parda,Rural,Aprovado,False,85.7,8.8,Médio,4398.97,3.1,False,False,False,False,Boa,False
42937,1° EF,9,Masculino,False,True,True,False,Branca,Rural,Aprovado,False,89.3,2.1,Médio,4506.88,0.9,False,False,False,True,Ruim,False
42938,4° EF,12,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,88.8,6.8,Médio,7347.28,3.7,True,False,False,False,Regular,False
42939,8° EF,8,Masculino,False,True,True,False,Preta,Urbana,Reprovado,False,85.3,5.3,Muito alto,3908.85,2.0,False,False,False,False,Boa,False
42940,5° EF,11,Feminino,True,True,True,False,Branca,Urbana,Aprovado,False,91.7,6.6,Alto,3256.57,1.6,False,True,False,False,Regular,False
42941,9° EF,13,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,81.3,8.7,Médio,4641.57,0.7,False,False,False,False,Boa,False
42942,5° EF,6,Feminino,False,True,True,False,Parda,Urbana,Aprovado,True,68.6,6.2,Alto,1438.46,3.6,True,False,False,False,Boa,False
42943,3° EM,10,Masculino,True,True,True,False,Branca,Urbana,Evadido,False,88.6,2.3,Alto,3231.52,2.6,False,False,False,False,Boa,False
42944,3° EM,11,Masculino,False,True,False,False,Parda,Urbana,Aprovado,True,85.5,2.3,Baixo,4999.96,0.3,False,False,False,False,Boa,False
