id_aluno,etapa_ensino,evasao,sexo,idade,estudante_nis,informou_nome_mae,informou_nome_pai,possui_deficiencia,raca_cor,tipo_localizacao_endereco_estudante,situacao_consolidada_no_ano,repetente,frequencia_escolar,notas_medias,nivel_socioeconomico,renda_familiar,distancia_da_escola_km,trabalha,trabalho_domestico_excessivo,problemas_de_saude,violencia_domestica,gravidez_na_adolescencia,apoio_familiar,comportamento_em_sala,aceitacao_pelos_pares,necessita_assistencia_social,expectativa_retorno,fator_desencadeador_presente,violencia_na_comunidade,engajamento_com_a_escola,infraestrutura_escolar,disponibilidade_material_didatico,flexibilidade_pedagogica,qualidade_pedagogica_percebida,pontuacao_risco,evasao_confirmada
1572,3° EF,False,Feminino,11,False,True,False,False,Branca,Urbana,Aprovado,False,88.8,7.8,Médio,1956.08,3.6,False,False,False,False,False,Médio,Regular,Média,True,Média,False,False,Baixo,Boa,Completa,Alta,Ruim,0.16386969397828238,True
1573,9° EF,False,Feminino,16,False,True,True,False,Branca,Urbana,Aprovado,False,95.4,9.2,Médio,1629.96,0.1,False,False,False,False,False,Alto,Bom,Alta,True,Alta,False,False,Moderado,Ruim,Completa,Alta,Boa,0.06219151036525174,False
1574,2° EM,False,Feminino,8,False,True,False,False,Preta,Urbana,Aprovado,False,99.6,7.7,Baixo,1548.83,1.5,True,False,False,False,False,Alto,Bom,Alta,False,Média,False,False,Alto,Boa,Insuficiente,Média,Regular,0.2800263244488319,False
1575,3° EF,False,Feminino,16,False,True,False,False,Branca,Urbana,Aprovado,False,96.7,6.2,Alto,4171.4,0.1,True,False,False,False,False,Alto,Bom,Média,True,Alta,False,False,Alto,Boa,Parcial,Média,Boa,0.3683777558407371,False
1576,2° EF,False,Masculino,10,False,True,True,False,Branca,Urbana,Aprovado,False,85.1,7.3,Baixo,3829.14,2.0,False,False,False,False,False,Alto,Regular,Baixa,False,Baixa,False,False,Alto,Regular,Completa,Média,Regular,0.2068114511352419,False
1577,1° EF,False,Feminino,16,False,True,False,False,Branca,Urbana,Reprovado,False,80.2,9.7,Médio,6865.52,2.3,False,False,False,False,True,Alto,Ruim,Alta,False,Alta,False,False,Moderado,Boa,Parcial,Média,Ruim,0.11253701875616984,False
1578,8° EF,False,Feminino,19,False,True,True,False,Branca,Urbana,Aprovado,False,87.8,6.6,Muito baixo,7064.0,3.6,True,False,False,False,False,Médio,Bom,Baixa,False,Média,False,True,Alto,Regular,Completa,Alta,Boa,0.39256334320500175,False
1579,8° EF,False,Masculino,14,False,True,True,False,Branca,Urbana,Aprovado,False,93.2,5.9,Médio,1545.0,2.1,True,False,False,False,False,Alto,Ruim,Baixa,False,Média,False,False,Alto,Regular,Completa,Alta,Ruim,0.40046067785455747,False
1580,7° EF,False,Masculino,9,False,True,True,False,Parda,Rural,Reprovado,False,87.8,6.2,Baixo,2903.03,3.0,False,False,False,False,False,Alto,Regular,Alta,True,Alta,False,False,Moderado,Regular,Parcial,Baixa,Ruim,0.2477788746298125,True
1581,3° EF,False,Feminino,19,True,True,True,False,Parda,Urbana,Aprovado,False,87.6,8.2,Baixo,3326.86,2.6,False,True,False,False,False,Alto,Bom,Alta,False,Alta,False,False,Alto,Boa,Completa,Baixa,Boa,0.1500493583415598,False
1582,5° EF,False,Feminino,12,False,False,True,False,Branca,Urbana,Aprovado,False,95.4,9.1,Alto,5507.04,1.6,False,False,False,False,False,Alto,Bom,Alta,True,Média,False,False,Moderado,Ruim,Completa,Média,Regular,0.06712734452122408,False
1583,8° EF,False,Feminino,7,False,True,False,False,Branca,Urbana,Aprovado,False,84.9,7.2,Baixo,2292.02,0.6,True,False,False,False,False,Baixo,Regular,Média,False,Média,False,False,Moderado,Ruim,Completa,Média,Regular,0.3772622573214874,True
1584,6° EF,False,Masculino,16,True,True,True,False,Parda,Rural,Aprovado,False,95.9,8.4,Baixo,2207.69,2.3,False,True,False,False,False,Baixo,Regular,Alta,False,Alta,False,True,Baixo,Boa,Parcial,Média,Ruim,0.0992102665350444,False
1585,3° EM,False,Outro,16,False,True,False,False,Parda,Urbana,Aprovado,False,85.9,5.5,Médio,8666.87,0.5,False,False,False,False,False,Alto,Bom,Alta,True,Alta,False,False,Moderado,Boa,Completa,Média,Boa,0.2917077986179665,False
1586,2° EF,False,Feminino,15,False,True,True,False,Branca,Rural,Aprovado,False,84.1,6.8,Médio,7553.56,3.3,False,False,False,False,False,Alto,Bom,Média,False,Média,False,False,Alto,Ruim,Completa,Alta,Regular,0.2364264560710761,False
1587,9° EF,False,Feminino,13,False,True,True,False,Parda,Urbana,Aprovado,False,87.0,6.5,Baixo,2580.27,1.8,False,False,False,False,False,Alto,Ruim,Baixa,False,Alta,False,False,Moderado,Boa,Parcial,Alta,Regular,0.23692003948667328,False
1588,5° EF,False,Masculino,9,False,True,True,False,Parda,Urbana,Aprovado,False,93.6,2.4,Médio,4382.1,3.2,False,False,False,False,False,Alto,Regular,Média,False,Média,False,False,Moderado,Regular,Parcial,Alta,Boa,0.40671273445212247,True
1589,6° EF,False,Outro,7,True,True,True,False,Parda,Urbana,Evadido,False,77.5,9.3,Médio,3975.77,1.5,False,False,False,False,False,Médio,Regular,Baixa,True,Alta,False,False,Moderado,Boa,Parcial,Média,Regular,0.1456071076011846,False
1590,9° EF,False,Outro,7,False,True,True,False,Parda,Urbana,Reprovado,False,80.3,6.0,Muito alto,7448.29,2.3,False,False,False,False,False,Médio,Bom,Média,False,Alta,False,False,Baixo,Regular,Completa,Alta,Regular,0.29466929911154993,True
1591,9° EF,False,Masculino,10,True,True,True,False,Branca,Urbana,Reprovado,False,98.4,5.8,Baixo,5208.76,2.2,False,False,True,False,False,Alto,Ruim,Alta,False,Baixa,False,False,Moderado,Ruim,Completa,Alta,Boa,0.21520236920039484,False
1592,3° EM,False,Masculino,14,False,True,True,False,Parda,Urbana,Aprovado,False,79.5,9.3,Alto,2159.1,2.0,True,False,False,False,False,Baixo,Regular,Baixa,False,Alta,False,True,Baixo,Boa,Completa,Média,Regular,0.30026324448831854,False
1593,2° EF,False,Masculino,12,False,True,False,False,Preta,Urbana,Aprovado,False,89.4,6.8,Médio,7033.45,1.6,False,True,False,False,False,Alto,Regular,Baixa,False,Média,False,False,Alto,Boa,Insuficiente,Média,Regular,0.2102665350444225,False
1594,2° EF,False,Feminino,10,False,True,True,False,Parda,Urbana,Em andamento,False,89.7,8.1,Médio,4304.9,2.4,False,False,False,False,False,Médio,Bom,Alta,False,Média,False,True,Baixo,Boa,Completa,Média,Boa,0.14461994076999016,False
1595,9° EF,False,Feminino,18,False,True,True,False,Parda,Urbana,Aprovado,False,87.8,6.2,Baixo,3236.43,1.1,False,False,False,False,False,Médio,Bom,Baixa,True,Alta,False,False,Alto,Boa,Parcial,Alta,Ruim,0.2477788746298125,False
1596,7° EF,False,Masculino,6,False,True,True,False,Preta,Urbana,Em andamento,False,91.1,8.5,Médio,4134.3,0.8,True,False,False,False,False,Alto,Regular,Alta,False,Média,False,False,Moderado,Ruim,Completa,Baixa,Boa,0.2824942415268181,False
1597,4° EF,False,Feminino,7,False,True,True,False,Parda,Urbana,Aprovado,False,81.3,5.4,Muito baixo,5109.41,3.2,False,False,False,True,False,Alto,Regular,Média,False,Alta,True,False,Baixo,Regular,Completa,Alta,Boa,0.6484040802895691,True
1598,1° EF,False,Feminino,17,False,True,True,False,Amarela,Urbana,Reprovado,False,89.1,8.6,Muito baixo,3876.02,2.7,False,True,False,False,False,Alto,Ruim,Média,True,Alta,False,False,Moderado,Regular,Parcial,Média,Ruim,0.1229022704837118,False
1599,2° EF,False,Feminino,13,False,True,False,False,Branca,Urbana,Reprovado,False,85.1,3.8,Médio,3068.79,2.1,False,False,False,False,False,Alto,Regular,Média,False,Média,False,False,Alto,Boa,Completa,Alta,Regular,0.3795656465942745,False
1600,2° EM,False,Feminino,15,False,True,False,False,Parda,Urbana,Aprovado,False,91.4,9.8,Médio,4317.77,3.7,False,False,False,False,False,Alto,Bom,Baixa,False,Média,False,True,Alto,Boa,Completa,Média,Boa,0.052319842053306954,False
1601,3° EF,False,Feminino,6,True,True,True,False,Parda,Urbana,Aprovado,False,78.2,5.3,Baixo,1292.32,1.7,False,True,False,False,False,Alto,Bom,Média,True,Baixa,True,False,Moderado,Boa,Parcial,Baixa,Regular,0.3395853899308984,True
1602,4° EF,False,Masculino,11,False,True,True,False,Parda,Rural,Aprovado,False,89.5,5.2,Muito baixo,7300.69,3.3,False,False,False,False,False,Alto,Bom,Baixa,False,Alta,False,False,Moderado,Boa,Completa,Média,Regular,0.28874629812438307,True
1603,3° EF,False,Feminino,6,False,True,True,True,Parda,Rural,Aprovado,False,79.9,7.6,Baixo,2502.82,2.2,False,False,False,False,True,Alto,Bom,Alta,False,Baixa,False,False,Moderado,Boa,Completa,Baixa,Boa,0.2176702862783811,False
1604,5° EF,False,Masculino,7,True,True,False,False,Parda,Urbana,Aprovado,False,82.8,5.8,Médio,1489.57,1.0,False,False,False,False,False,Médio,Regular,Média,False,Alta,False,False,Moderado,Regular,Completa,Baixa,Boa,0.2922013820335637,False
1605,1° EF,False,Masculino,6,False,True,True,False,Parda,Urbana,Aprovado,False,81.0,6.6,Médio,6353.17,3.8,False,False,False,False,False,Médio,Bom,Alta,False,Alta,False,False,Baixo,Boa,Completa,Baixa,Boa,0.2615992102665351,False
1606,7° EF,False,Feminino,13,False,True,False,False,Parda,Urbana,Em andamento,False,79.8,5.3,Baixo,7312.16,3.0,False,False,False,False,False,Baixo,Bom,Alta,False,Alta,False,False,Baixo,Boa,Completa,Média,Regular,0.33168805528134265,True
1607,1° EF,False,Outro,17,False,True,False,False,Parda,Urbana,Em andamento,False,95.1,6.0,Alto,7630.34,1.9,False,False,False,False,False,Médio,Bom,Baixa,False,Média,False,False,Moderado,Boa,Parcial,Baixa,Regular,0.221618953603159,False
1608,1° EM,False,Feminino,10,False,True,True,False,Preta,Urbana,Aprovado,False,82.9,3.1,Baixo,5075.53,2.7,True,False,False,False,False,Alto,Regular,Alta,False,Média,False,False,Alto,Ruim,Completa,Alta,Boa,0.5895031260282988,False
1609,3° EF,False,Feminino,16,False,True,False,False,Parda,Rural,Aprovado,False,97.7,9.1,Médio,2777.38,1.6,False,False,False,False,False,Alto,Regular,Média,False,Média,True,False,Moderado,Ruim,Insuficiente,Alta,Boa,0.05577492596248767,False
1610,7° EF,False,Feminino,15,False,True,False,False,Branca,Urbana,Em andamento,False,99.0,9.7,Muito baixo,7019.38,2.8,False,False,False,False,False,Médio,Bom,Alta,False,Média,True,False,Baixo,Regular,Completa,Alta,Boa,0.019743336623889475,False
1611,2° EM,False,Feminino,14,False,True,True,False,Preta,Urbana,Evadido,False,89.5,7.7,Muito baixo,6720.17,0.4,False,False,False,False,False,Médio,Bom,Baixa,False,Baixa,False,False,Alto,Ruim,Completa,Média,Boa,0.16535044422507406,False
1612,8° EF,False,Masculino,8,True,True,False,False,Branca,Urbana,Aprovado,False,78.3,1.5,Médio,3103.61,1.0,False,False,False,False,False,Alto,Bom,Alta,False,Alta,False,False,Moderado,Boa,Completa,Média,Ruim,0.5266535044422508,True
1613,7° EF,False,Masculino,13,False,True,True,False,Parda,Rural,Evadido,False,85.2,9.9,Alto,8344.8,3.0,False,False,False,False,False,Médio,Regular,Alta,False,Alta,False,True,Moderado,Boa,Completa,Média,Ruim,0.07798617966436325,False
1614,4° EF,False,Masculino,12,False,True,False,False,Branca,Urbana,Aprovado,False,94.4,7.3,Médio,1971.85,1.8,False,False,False,False,False,Alto,Regular,Média,False,Alta,False,False,Baixo,Boa,Completa,Baixa,Regular,0.16090819348469892,True
1615,4° EF,False,Feminino,10,True,True,False,False,Parda,Urbana,Aprovado,False,85.0,8.3,Muito baixo,8977.12,2.2,True,True,False,False,False,Médio,Regular,Média,True,Alta,False,False,Alto,Boa,Parcial,Média,Boa,0.3224744981901942,False
1616,8° EF,False,Feminino,18,True,True,False,False,Branca,Urbana,Aprovado,False,75.5,2.2,Muito baixo,8000.56,0.7,False,False,False,False,False,Alto,Bom,Alta,False,Média,False,False,Moderado,Regular,Completa,Alta,Boa,0.5059230009871669,True
1617,3° EM,False,Feminino,13,False,True,True,False,Parda,Urbana,Reprovado,False,89.2,2.7,Médio,6625.94,3.8,False,False,False,False,False,Baixo,Bom,Baixa,False,Média,False,False,Baixo,Boa,Completa,Média,Boa,0.4136229022704838,False
1618,8° EF,False,Masculino,6,False,True,True,False,Parda,Urbana,Aprovado,False,95.6,5.9,Médio,8626.68,3.2,False,False,True,False,False,Médio,Bom,Baixa,True,Média,False,False,Baixo,Boa,Completa,Média,Boa,0.22408687068114513,False
1619,7° EF,False,Feminino,7,False,True,True,False,Amarela,Urbana,Aprovado,False,94.4,9.6,Médio,6900.41,1.8,False,False,True,False,False,Médio,Bom,Baixa,False,Média,False,False,Alto,Regular,Parcial,Baixa,Regular,0.04738400789733464,False
1620,9° EF,False,Feminino,11,True,True,False,False,Parda,Urbana,Aprovado,False,79.5,8.3,Médio,2658.45,1.6,False,False,False,False,False,Médio,Bom,Alta,False,Baixa,False,False,Alto,Regular,Completa,Média,Regular,0.18509378084896344,False
1621,6° EF,False,Masculino,18,True,True,False,False,Indígena,Rural,Aprovado,False,91.7,9.7,Alto,4665.95,3.0,False,False,True,False,False,Alto,Regular,Média,False,Alta,False,False,Alto,Boa,Completa,Baixa,Regular,0.05577492596248769,False
1622,1° EF,False,Feminino,13,False,True,True,False,Indígena,Urbana,Aprovado,False,81.1,2.7,Alto,1709.69,4.0,False,False,False,False,False,Alto,Bom,Alta,False,Alta,False,True,Alto,Boa,Parcial,Alta,Boa,0.4536031589338599,True
1623,7° EF,False,Feminino,15,True,True,True,False,Amarela,Urbana,Em andamento,False,81.0,5.1,Médio,4247.23,3.0,False,False,False,False,False,Médio,Ruim,Média,False,Alta,False,False,Alto,Ruim,Completa,Alta,Boa,0.33563672260612054,False
1624,3° EM,False,Feminino,9,False,False,True,False,Branca,Urbana,Aprovado,False,96.3,9.6,Alto,7054.28,4.2,False,False,True,False,False,Médio,Bom,Alta,False,Média,True,False,Moderado,Boa,Completa,Alta,Boa,0.0380059230009872,True
1625,3° EF,False,Masculino,6,False,True,True,False,Branca,Urbana,Aprovado,False,81.9,4.1,Alto,4221.59,1.1,True,False,False,False,False,Alto,Bom,Baixa,False,Alta,False,False,Moderado,Regular,Parcial,Média,Ruim,0.5450806186245477,False
1626,9° EF,False,Masculino,8,True,True,True,False,Parda,Urbana,Aprovado,False,82.3,9.7,Baixo,3773.76,1.2,False,False,False,False,False,Alto,Ruim,Alta,True,Baixa,False,True,Alto,Boa,Parcial,Alta,Regular,0.10217176702862789,False
1627,3° EF,False,Feminino,7,True,True,True,False,Parda,Urbana,Aprovado,False,57.4,6.8,Baixo,5887.84,0.8,False,False,False,False,False,Alto,Bom,Alta,True,Alta,False,False,Moderado,Ruim,Completa,Média,Ruim,0.3682132280355381,False
1628,7° EF,False,Masculino,12,False,True,False,False,Parda,Rural,Aprovado,False,96.2,6.1,Médio,8095.93,2.4,False,False,False,False,False,Médio,Ruim,Baixa,False,Baixa,False,False,Moderado,Ruim,Completa,Média,Boa,0.21125370187561698,False
1629,2° EF,False,Feminino,7,True,True,True,False,Parda,Rural,Aprovado,False,94.3,0.2,Médio,1518.91,2.2,False,False,False,True,False,Alto,Ruim,Baixa,True,Alta,False,False,Alto,Boa,Completa,Alta,Boa,0.8409016123724913,True
1630,6° EF,False,Masculino,10,True,True,True,False,Parda,Urbana,Aprovado,False,90.7,8.3,Baixo,4213.84,1.8,False,False,False,False,False,Baixo,Bom,Baixa,False,Alta,False,False,Moderado,Boa,Completa,Média,Boa,0.12981243830207304,False
1631,9° EF,False,Masculino,15,False,False,True,False,Indígena,Rural,Evadido,False,93.4,5.4,Alto,2401.5,2.8,False,False,False,False,False,Alto,Regular,Alta,True,Alta,False,False,Baixo,Regular,Completa,Alta,Ruim,0.25962487660414607,True
1632,5° EF,False,Masculino,12,True,True,True,False,Parda,Urbana,Reprovado,False,78.6,7.0,Médio,6685.41,3.2,False,False,False,False,False,Médio,Bom,Alta,False,Alta,True,False,Alto,Regular,Completa,Baixa,Boa,0.2537018756169793,False
1633,8° EF,False,Feminino,8,True,True,False,False,Parda,Urbana,Aprovado,False,87.1,7.2,Baixo,1982.64,0.5,False,False,False,False,False,Médio,Ruim,Média,True,Alta,True,False,Alto,Regular,Completa,Média,Regular,0.20187561697926953,True
1634,1° EM,False,Feminino,15,False,True,True,False,Parda,Urbana,Aprovado,True,84.6,1.9,Médio,6441.77,1.4,False,False,False,False,False,Médio,Regular,Alta,False,Baixa,False,False,Alto,Boa,Parcial,Média,Boa,0.6403422178348142,True
1635,2° EM,False,Masculino,13,True,True,True,False,Parda,Urbana,Aprovado,False,75.9,5.7,Médio,3421.92,2.8,False,False,False,False,False,Baixo,Bom,Média,True,Alta,False,False,Moderado,Regular,Parcial,Alta,Boa,0.33119447186574535,False
1636,3° EF,False,Feminino,9,False,True,True,False,Parda,Rural,Reprovado,False,87.7,6.9,Muito baixo,2725.92,1.5,False,False,False,False,False,Baixo,Bom,Alta,False,Alta,False,False,Moderado,Regular,Parcial,Alta,Regular,0.21372161895360314,False
1637,5° EF,False,Masculino,8,False,True,True,False,Branca,Urbana,Aprovado,False,97.5,7.1,Baixo,8607.56,1.2,False,True,False,False,False,Alto,Ruim,Baixa,False,Baixa,False,False,Moderado,Boa,Parcial,Média,Boa,0.15547877591312934,False
1638,2° EF,False,Feminino,16,True,True,True,False,Parda,Rural,Aprovado,False,71.7,6.8,Baixo,1287.15,3.0,False,False,False,False,False,Médio,Bom,Média,False,Média,False,False,Alto,Regular,Completa,Média,Boa,0.29763079960513333,False
1639,3° EM,False,Masculino,14,True,True,True,False,Branca,Urbana,Aprovado,False,83.1,5.2,Alto,4631.02,0.7,False,False,False,False,False,Médio,Bom,Baixa,True,Baixa,False,False,Alto,Regular,Completa,Alta,Regular,0.3203356367226062,False
1640,2° EM,False,Feminino,19,False,True,True,False,Branca,Urbana,Aprovado,False,80.6,8.8,Médio,1311.89,1.7,True,False,False,False,False,Médio,Bom,Alta,True,Média,False,False,Alto,Regular,Parcial,Média,Ruim,0.31951299769661073,False
1641,7° EF,False,Feminino,11,False,False,True,False,Parda,Urbana,Reprovado,False,81.6,7.2,Médio,4996.44,2.3,False,False,False,False,False,Médio,Bom,Alta,False,Alta,False,False,Alto,Ruim,Completa,Baixa,Regular,0.2290227048371175,False
1642,1° EM,False,Feminino,7,True,True,True,False,Parda,Rural,Aprovado,False,97.2,3.1,Médio,5135.65,1.4,False,True,False,False,False,Médio,Regular,Alta,False,Alta,False,False,Moderado,Ruim,Completa,Baixa,Regular,0.3543928923988155,False
1643,7° EF,False,Feminino,14,False,True,False,False,Branca,Urbana,Aprovado,False,87.3,6.0,Alto,3704.92,2.8,False,False,False,False,False,Alto,Bom,Alta,True,Alta,False,False,Alto,Regular,Completa,Alta,Boa,0.2601184600197434,False
1644,8° EF,False,Feminino,6,False,True,True,False,Parda,Urbana,Reprovado,False,87.3,5.6,Médio,2193.5,1.4,False,True,False,False,False,Baixo,Bom,Alta,False,Média,False,False,Alto,Regular,Completa,Alta,Boa,0.27986179664363287,True
1645,2° EF,False,Masculino,13,True,True,True,False,Parda,Urbana,Aprovado,False,93.6,9.5,Baixo,4141.39,3.4,False,False,False,False,False,Médio,Bom,Baixa,True,Média,False,False,Moderado,Boa,Completa,Baixa,Boa,0.05626850937808493,False
1646,9° EF,False,Feminino,9,True,True,False,False,Branca,Urbana,Aprovado,False,78.7,7.2,Baixo,6501.23,1.9,False,False,False,False,False,Alto,Bom,Alta,False,Alta,False,False,Alto,Boa,Insuficiente,Alta,Boa,0.2433366238894373,False
1647,2° EF,False,Feminino,10,False,True,False,False,Parda,Urbana,Aprovado,False,87.7,2.5,Alto,7379.63,2.7,False,False,False,False,False,Alto,Bom,Baixa,False,Alta,False,True,Moderado,Boa,Completa,Alta,Boa,0.430898321816387,True
1648,1° EM,False,Masculino,9,False,True,True,False,Branca,Urbana,Aprovado,False,86.5,4.9,Muito baixo,5372.56,2.7,False,False,False,False,False,Alto,Regular,Alta,True,Alta,False,False,Alto,Regular,Parcial,Alta,Ruim,0.31836130306021726,True
1649,1° EM,False,Feminino,16,False,True,False,False,Preta,Rural,Em andamento,False,90.1,2.4,Muito alto,5843.8,1.4,False,False,True,False,False,Alto,Regular,Média,False,Média,True,False,Alto,Boa,Insuficiente,Baixa,Boa,0.4239881539980257,True
1650,9° EF,False,Feminino,15,False,True,True,False,Parda,Urbana,Aprovado,False,100.0,6.3,Médio,2739.48,0.1,False,True,True,False,False,Médio,Bom,Média,True,Alta,True,False,Moderado,Boa,Insuficiente,Média,Boa,0.18262586377097734,False
1651,1° EF,False,Masculino,6,False,True,True,False,Parda,Urbana,Aprovado,False,93.8,2.2,Baixo,3431.09,2.4,False,False,False,False,False,Baixo,Ruim,Baixa,True,Baixa,False,False,Alto,Regular,Completa,Alta,Boa,0.41559723593287273,False
1652,4° EF,False,Feminino,15,False,True,True,False,Parda,Urbana,Aprovado,False,85.7,6.8,Médio,2430.65,2.1,False,True,False,False,False,Médio,Bom,Alta,False,Alta,False,False,Baixo,Boa,Completa,Média,Regular,0.22852912142152026,False
1653,4° EF,False,Outro,18,False,True,True,False,Parda,Rural,Reprovado,False,95.1,4.6,Médio,3127.73,2.6,False,False,False,False,False,Médio,Bom,Baixa,False,Alta,True,False,Alto,Regular,Completa,Média,Boa,0.29072063178677204,False
1654,5° EF,False,Masculino,7,False,True,False,False,Branca,Rural,Reprovado,False,79.4,7.9,Baixo,2933.05,1.8,False,False,False,False,False,Alto,Bom,Baixa,True,Média,False,False,Moderado,Boa,Completa,Alta,Ruim,0.20533070088845012,False
1655,2° EF,False,Feminino,15,True,True,False,False,Parda,Urbana,Aprovado,False,70.5,7.1,Médio,5282.42,1.6,True,True,False,False,False,Alto,Regular,Média,True,Média,False,False,Moderado,Ruim,Parcial,Média,Boa,0.4532741033234617,False
1656,3° EM,False,Masculino,11,True,True,True,False,Branca,Urbana,Reprovado,False,80.5,8.6,Baixo,5627.29,4.0,False,False,False,False,False,Médio,Regular,Média,False,Alta,False,False,Alto,Boa,Insuficiente,Alta,Regular,0.16535044422507408,False
1657,7° EF,False,Masculino,7,True,False,False,False,Amarela,Urbana,Aprovado,False,84.4,5.7,Médio,8676.11,0.5,False,False,False,False,False,Baixo,Bom,Alta,True,Alta,False,False,Moderado,Boa,Insuficiente,Média,Boa,0.28923988153998026,False
1658,4° EF,False,Feminino,17,True,True,True,False,Parda,Urbana,Aprovado,False,88.2,4.9,Baixo,2699.23,2.7,False,False,False,False,False,Alto,Bom,Média,False,Alta,True,True,Moderado,Regular,Parcial,Baixa,Boa,0.3099703849950642,False
1659,5° EF,False,Feminino,14,False,True,True,False,Branca,Rural,Aprovado,False,90.4,3.3,Alto,6257.28,1.4,True,False,False,False,False,Alto,Ruim,Baixa,False,Média,False,True,Moderado,Boa,Completa,Média,Ruim,0.5426127015465614,True
1660,6° EF,False,Feminino,13,False,True,True,False,Branca,Urbana,Aprovado,False,97.3,6.9,Alto,7657.7,1.7,False,False,False,False,False,Médio,Bom,Alta,False,Alta,False,False,Baixo,Regular,Parcial,Média,Regular,0.16633761105626854,False
1661,8° EF,False,Feminino,9,False,True,True,False,Parda,Rural,Aprovado,False,88.2,6.1,Muito alto,5607.77,1.7,False,False,False,False,False,Baixo,Ruim,Alta,False,Média,True,False,Moderado,Regular,Parcial,Alta,Regular,0.25074037512339586,False
1662,7° EF,False,Feminino,8,False,True,True,False,Parda,Rural,Aprovado,False,88.0,6.4,Médio,3173.26,1.2,False,False,False,False,False,Alto,Regular,Baixa,False,Alta,False,True,Baixo,Regular,Completa,Alta,Boa,0.23692003948667328,True
1663,2° EM,False,Feminino,14,False,True,True,False,Parda,Urbana,Aprovado,False,72.8,1.0,Baixo,3233.45,2.6,True,False,False,False,False,Médio,Bom,Alta,False,Alta,True,False,Baixo,Boa,Insuficiente,Alta,Boa,0.7430075682790392,True
1664,6° EF,False,Feminino,9,False,False,True,False,Parda,Urbana,Aprovado,False,71.1,6.5,Muito baixo,1452.47,3.4,False,False,False,False,False,Médio,Regular,Alta,False,Média,False,False,Moderado,Regular,Completa,Baixa,Boa,0.31539980256663386,False
1665,3° EM,False,Feminino,15,False,True,False,False,Branca,Urbana,Aprovado,False,89.1,2.9,Alto,3575.56,2.5,False,False,False,False,False,Alto,Regular,Alta,False,Alta,False,False,Alto,Boa,Completa,Alta,Boa,0.4042448173741363,True
1666,2° EM,False,Feminino,9,False,True,True,False,Preta,Urbana,Aprovado,False,86.6,6.7,Médio,7078.21,2.1,False,False,False,False,False,Alto,Bom,Alta,True,Alta,False,True,Alto,Boa,Parcial,Alta,Regular,0.22902270483711754,False
1667,3° EF,False,Feminino,7,True,True,True,False,Parda,Rural,Reprovado,False,95.4,8.6,Médio,1518.39,1.0,False,False,False,False,False,Baixo,Bom,Alta,True,Média,False,False,Moderado,Boa,Completa,Média,Ruim,0.09180651530108588,False
1668,3° EM,False,Feminino,15,False,False,True,False,Parda,Urbana,Aprovado,False,79.0,5.5,Médio,2888.46,2.5,False,False,False,False,False,Baixo,Ruim,Baixa,True,Alta,False,True,Baixo,Boa,Completa,Média,Boa,0.3257650542941758,True
1669,2° EF,False,Outro,17,False,True,False,False,Preta,Rural,Evadido,False,69.7,1.3,Muito baixo,6772.17,4.2,False,False,False,False,False,Baixo,Ruim,Baixa,False,Alta,True,False,Alto,Boa,Insuficiente,Alta,Regular,0.5789733464955578,True
1670,1° EM,False,Masculino,10,False,False,True,False,Branca,Urbana,Reprovado,False,86.9,8.6,Baixo,7381.67,1.6,False,False,True,False,False,Alto,Bom,Média,True,Alta,False,True,Alto,Ruim,Parcial,Média,Boa,0.13376110562685092,False
1671,5° EF,False,Masculino,8,False,True,False,True,Branca,Urbana,Reprovado,False,81.6,8.2,Muito baixo,4770.93,1.6,True,False,False,False,False,Baixo,Bom,Baixa,True,Baixa,False,False,Alto,Ruim,Completa,Baixa,Ruim,0.34419216847647266,True
1672,2° EM,False,Feminino,11,True,True,True,False,Branca,Rural,Aprovado,False,72.7,8.5,Baixo,6707.1,1.4,False,True,False,False,False,Alto,Bom,Alta,True,Baixa,False,True,Alto,Boa,Insuficiente,Alta,Regular,0.20878578479763082,False
1673,2° EM,False,Masculino,11,False,True,True,False,Branca,Urbana,Aprovado,False,92.8,5.5,Médio,4233.63,1.5,False,False,False,False,False,Alto,Bom,Alta,False,Média,False,False,Alto,Boa,Parcial,Média,Boa,0.2576505429417572,False
1674,1° EM,False,Masculino,17,False,True,False,False,Branca,Rural,Reprovado,False,76.8,5.9,Médio,2414.84,0.7,False,False,False,False,False,Baixo,Bom,Baixa,True,Alta,False,True,Moderado,Boa,Insuficiente,Média,Boa,0.31688055281342553,False
1675,1° EM,False,Feminino,7,True,False,False,True,Amarela,Urbana,Aprovado,False,90.3,9.8,Baixo,4314.96,2.4,False,False,True,False,False,Médio,Bom,Alta,False,Alta,False,True,Alto,Regular,Completa,Média,Boa,0.05774925962487659,False
1676,4° EF,False,Masculino,18,True,True,True,False,Parda,Urbana,Em andamento,False,82.8,5.1,Médio,5765.11,1.2,False,False,False,False,False,Médio,Bom,Baixa,False,Alta,False,True,Alto,Regular,Parcial,Alta,Boa,0.3267522211253703,False
1677,2° EF,False,Masculino,11,False,True,True,False,Parda,Rural,Aprovado,False,79.5,6.1,Médio,8700.88,0.4,False,False,True,False,False,Médio,Ruim,Alta,False,Alta,False,False,Alto,Boa,Completa,Alta,Regular,0.2936821322803554,False
